Date,ShortWave,LongWave,AirTemp,RelHum,WindSpeed,Rain,Snow
2013-12-05 00:00:00,336.96,264.84,13.069,73.126418,4.6695,0.0016796,0
2013-12-06 00:00:00,337.59,259.45,15.923,70.659292,0.61983,4.9751e-05,0
2013-12-07 00:00:00,340.1,348.21,24.755,32.092564,3.8467,0,0
2013-12-08 00:00:00,378.34,176.96,19.964,63.232749,1.5148,0.0056976,0
2013-12-09 00:00:00,343.15,208.69,14.755,69.632663,6.1358,0.00070113,0
2013-12-10 00:00:00,341.55,217.94,14.752,72.437358,5.1449,0.0013495,0
2013-12-11 00:00:00,349.83,208.29,15.465,75.677461,3.5108,0.0018415,0
2013-12-12 00:00:00,334.06,287.42,15.762,72.950106,2.34,3.2776e-05,0
2013-12-13 00:00:00,350.66,220.8,16.062,72.674227,2.862,0.00034033,0
2013-12-14 00:00:00,291.23,372.83,14.778,63.825169,2.9512,0,0
2013-12-15 00:00:00,295.67,380.19,16.293,60.756989,2.6594,0,0
2013-12-16 00:00:00,305.85,386.83,18.661,54.046329,2.2635,0,0
2013-12-17 00:00:00,325.42,385.64,23.394,37.862206,2.7472,0,0
2013-12-18 00:00:00,357.07,368.12,28.909,22.646023,1.2495,0,0
2013-12-19 00:00:00,365.66,374.76,30.189,23.628057,0.69182,3.742e-05,0
2013-12-20 00:00:00,379.37,311.86,22.809,54.742119,5.4753,0.00037298,0
2013-12-21 00:00:00,386.19,124.98,20.481,74.671931,1.4399,0.0016177,0
2013-12-22 00:00:00,353.31,278.62,16.335,75.795332,3.2923,0.00035839,0
2013-12-23 00:00:00,314.36,283.07,14.275,66.689074,2.4146,0.00032224,0
2013-12-24 00:00:00,309.51,387.56,19.403,44.63917,1.1004,0,0
2013-12-25 00:00:00,333.44,365.59,22.359,40.703129,1.659,1.935e-06,0
2013-12-26 00:00:00,303.01,373.17,16.721,59.393791,3.3268,0,0
2013-12-27 00:00:00,335.19,385.45,25.466,26.284277,1.9169,3.6483e-06,0
2013-12-28 00:00:00,318.64,360.62,16.018,62.376995,5.0347,4.3895e-08,0
2013-12-29 00:00:00,292.6,393.09,16.293,53.042004,2.8561,0,0
2013-12-30 00:00:00,303.37,382.21,18.059,43.920815,2.036,0,0
2013-12-31 00:00:00,367.37,353.67,29.298,15.967042,2.9086,1.1456e-05,0
2014-01-01 00:00:00,397.95,132.55,20.538,75.803969,2.0054,0.0072382,0
2014-01-02 00:00:00,375.17,87.793,15.358,87.673944,2.3178,0.0038136,0
2014-01-03 00:00:00,348.42,227.15,16.118,67.192511,5.5297,0.00021507,0
2014-01-04 00:00:00,340.5,241.62,16.209,62.721335,4.2638,9.311e-05,0
2014-01-05 00:00:00,331.81,271.85,15.463,62.634669,5.4881,0.0012206,0
2014-01-06 00:00:00,316.53,266.91,14.361,59.353564,4.7323,1.531e-06,0
2014-01-07 00:00:00,310.11,341.72,15.32,67.842315,4.6414,-2.0817e-17,0
2014-01-08 00:00:00,307.78,380.82,17.26,62.180689,2.5232,-2.0817e-17,0
2014-01-09 00:00:00,334.54,376.74,22.378,48.691835,1.2979,-2.0817e-17,0
2014-01-10 00:00:00,341.55,359.14,22.375,52.223749,2.5265,-2.0817e-17,0
2014-01-11 00:00:00,322.41,371.03,18.988,65.086514,4.3261,-2.0817e-17,0
2014-01-12 00:00:00,332.79,373.79,22.577,52.906292,2.9013,-2.0817e-17,0
2014-01-13 00:00:00,362.03,375.66,30.383,22.719498,1.2227,-2.0817e-17,0
2014-01-14 00:00:00,398.51,306.42,31.561,31.316691,1.5456,0.0024423,0
2014-01-15 00:00:00,393.1,339.02,32.991,26.833356,1.1042,1.9728e-05,0
2014-01-16 00:00:00,379.94,362.82,33.892,19.826343,3.0264,-2.0817e-17,0
2014-01-17 00:00:00,393.38,288.55,25.586,51.787068,2.0325,0.00048775,0
2014-01-18 00:00:00,348.55,312.83,18.915,68.762056,5.2306,0.00015731,0
2014-01-19 00:00:00,312.62,371.67,17.8,64.123413,4.4842,-2.0817e-17,0
2014-01-20 00:00:00,310.49,364.01,17.587,61.080371,4.7536,-2.0817e-17,0
2014-01-21 00:00:00,310.1,353.48,17.264,63.728772,4.8706,-2.0817e-17,0
2014-01-22 00:00:00,323.22,334.2,19.197,60.086111,2.7876,-2.0817e-17,0
2014-01-23 00:00:00,386.93,186.24,23.176,46.725061,1.4115,0.00097822,0
2014-01-24 00:00:00,331.79,335.76,18.023,65.544714,4.0307,1.3414e-05,0
2014-01-25 00:00:00,305.56,365.94,17.584,56.581007,3.5859,-2.0817e-17,0
2014-01-26 00:00:00,326.07,367.77,24.136,29.325988,1.8639,-2.0817e-17,0
2014-01-27 00:00:00,340.03,368.79,28.656,19.534348,1.8771,-2.0817e-17,0
2014-01-28 00:00:00,364.76,353.26,25.176,44.751606,2.4576,3.1723e-06,0
2014-01-29 00:00:00,353.76,340.37,20.511,56.742188,3.1743,-2.0817e-17,0
2014-01-30 00:00:00,365.07,336.54,23.956,50.209316,1.8869,-2.0817e-17,0
2014-01-31 00:00:00,363.95,344.21,25.227,43.53036,2.2968,-2.0817e-17,0
2014-02-01 00:00:00,380.14,335.8,31.566,27.541584,1.6265,-2.0817e-17,0
2014-02-02 00:00:00,394.45,316.53,30.939,29.1238,1.2608,3.731e-06,0
2014-02-03 00:00:00,330.43,276.28,16.891,64.691748,7.5244,-2.0817e-17,0
2014-02-04 00:00:00,307.34,357.35,18.711,49.045838,4.3819,-2.0817e-17,0
2014-02-05 00:00:00,318.19,357.39,21.677,43.147,1.566,-2.0817e-17,0
2014-02-06 00:00:00,344.47,338.29,22.633,47.506083,1.8206,3.3493e-06,0
2014-02-07 00:00:00,350.63,340.58,25.931,37.938416,1.6878,-2.0817e-17,0
2014-02-08 00:00:00,386.24,311.28,30.105,29.496683,3.1279,0.00010549,0
2014-02-09 00:00:00,308.04,338.56,17.578,55.628064,4.1816,-2.0817e-17,0
2014-02-10 00:00:00,320.87,347.51,22.136,39.20942,2.6213,-2.0817e-17,0
2014-02-11 00:00:00,374.48,321.04,30.817,19.758635,1.9958,-2.0817e-17,0
2014-02-12 00:00:00,411.15,232.02,29.87,23.774705,2.0717,6.3948e-05,0
2014-02-13 00:00:00,403.4,76.346,20.195,90.090716,2.4087,0.027229,0
2014-02-14 00:00:00,403.41,66.074,20.777,95.242079,2.1455,0.011273,0
2014-02-15 00:00:00,382.61,226.93,18.346,82.118786,4.7996,0.00087822,0
2014-02-16 00:00:00,311.1,297.21,16.369,69.85305,2.4889,9.9478e-07,0
2014-02-17 00:00:00,328,325.76,18.831,64.326124,2.0439,6.8035e-05,0
2014-02-18 00:00:00,350.31,254.77,18.093,70.61775,4.0357,0.0016939,0
2014-02-19 00:00:00,319.81,258.39,13.874,73.632746,4.9845,0.0054935,0
2014-02-20 00:00:00,332.19,240.49,14.989,62.045558,3.8878,0.00077926,0
2014-02-21 00:00:00,335.59,187.68,14.985,64.59603,4.2482,8.5589e-05,0
2014-02-22 00:00:00,317.8,264.15,15.916,72.319878,4.1271,4.932e-06,0
2014-02-23 00:00:00,311.69,319.72,17.476,69.436346,2.0614,-2.0817e-17,0
2014-02-24 00:00:00,321.1,318.65,19.465,64.910419,1.095,4.4578e-07,0
2014-02-25 00:00:00,330.72,283.54,17.485,71.410192,3.086,0.00011945,0
2014-02-26 00:00:00,318.98,208.04,15.282,65.532036,3.8003,5.7713e-05,0
2014-02-27 00:00:00,299.47,310.34,15.862,65.239187,3.9646,-2.0817e-17,0
2014-02-28 00:00:00,301.06,313.02,16.28,67.603389,4.1004,-2.0817e-17,0
2014-03-01 00:00:00,315.1,306.65,17.392,71.478135,3.6328,-2.0817e-17,0
2014-03-02 00:00:00,316.21,303.22,18.514,68.326401,2.572,-2.0817e-17,0
2014-03-03 00:00:00,332.04,304.14,22.174,45.674073,1.7832,-2.0817e-17,0
2014-03-04 00:00:00,350.69,280.87,23.444,49.897607,1.6137,3.8881e-05,0
2014-03-05 00:00:00,311.65,249.51,15.196,69.961484,4.4044,4.3437e-06,0
2014-03-06 00:00:00,294.56,299.81,14.84,62.749398,4.2463,-2.0817e-17,0
2014-03-07 00:00:00,301.81,295.88,16.098,67.131023,3.5973,-2.0817e-17,0
2014-03-08 00:00:00,336.31,291.25,22.514,49.21804,2.4253,-2.0817e-17,0
2014-03-09 00:00:00,350.99,281.53,24.702,40.380178,0.88226,-2.0817e-17,0
2014-03-10 00:00:00,391.62,168.26,26,45.303958,1.7194,0.00030911,0
2014-03-11 00:00:00,362.68,195.84,18.378,75.432779,2.5836,0.0012042,0
2014-03-12 00:00:00,307.23,251.08,14.885,67.364327,2.2909,-2.0817e-17,0
2014-03-13 00:00:00,311.77,268.38,16.146,63.619304,1.22,-2.0817e-17,0
2014-03-14 00:00:00,354.51,190.06,21.078,53.506936,3.319,0.00043142,0
2014-03-15 00:00:00,346.23,183.86,15.328,75.318304,6.4851,0.0018998,0
2014-03-16 00:00:00,368.58,144.81,17.478,76.476327,6.2561,0.0036138,0
2014-03-17 00:00:00,359.44,173.46,17.707,82.076748,3.109,0.0014626,0
2014-03-18 00:00:00,342.93,171.76,16.633,80.08101,1.4584,0.00070972,0
2014-03-19 00:00:00,312.24,267.75,17.715,62.083435,1.4743,-2.0817e-17,0
2014-03-20 00:00:00,355.02,252.51,22.502,51.902256,1.4389,0.00099116,0
2014-03-21 00:00:00,326.59,164.63,13.357,65.54429,4.9734,5.2561e-05,0
2014-03-22 00:00:00,305.12,257.53,14.014,60.784154,3.1941,4.9122e-05,0
2014-03-23 00:00:00,337.01,162.15,13.488,70.899314,3.4366,0.00055448,0
2014-03-24 00:00:00,327.3,175.28,14.855,75.543578,4.0057,0.0007198,0
2014-03-25 00:00:00,332.88,193.43,14.739,81.348122,2.8813,0.00085114,0
2014-03-26 00:00:00,351.93,220.05,19.173,73.339302,2.3409,0.00055146,0
2014-03-27 00:00:00,359.76,213.46,19.376,74.721475,1.2031,0.00056889,0
2014-03-28 00:00:00,360.21,194.57,17.819,80.7638,1.1511,0.0021985,0
2014-03-29 00:00:00,337.59,210.28,17.382,76.844634,0.33033,0.00041078,0
2014-03-30 00:00:00,346.2,217.02,23.935,44.244864,2.7817,-2.0817e-17,0
2014-03-31 00:00:00,371.91,114.74,24.971,42.067504,3.5319,-2.0817e-17,0
2014-04-01 00:00:00,374.93,224.48,25.211,44.048207,1.9521,0.00073592,0
2014-04-02 00:00:00,350.01,159.41,15.691,66.491889,3.1633,4.2544e-06,0
2014-04-03 00:00:00,334.65,156.08,14.632,73.532606,4.0825,2.1371e-05,0
2014-04-04 00:00:00,297.92,181.84,13.173,67.015228,3.28,-2.0817e-17,0
2014-04-05 00:00:00,301.32,214.73,13.783,72.055827,2.3795,3.661e-07,0
2014-04-06 00:00:00,320.55,218.88,18.138,48.543605,2.5663,9.0965e-06,0
2014-04-07 00:00:00,377.38,179.01,21.28,55.620094,3.8608,0.002966,0
2014-04-08 00:00:00,390.8,40.065,18.818,94.349703,0.47824,0.011543,0
2014-04-09 00:00:00,396.47,52.621,18.236,92.974305,2.1112,0.0051681,0
2014-04-10 00:00:00,358.03,124.7,16.72,88.022457,4.8912,0.0012251,0
2014-04-11 00:00:00,333.49,134.5,14.418,79.746467,4.4287,0.00029583,0
2014-04-12 00:00:00,319.11,165.38,13.394,78.249049,2.7034,1.0577e-05,0
2014-04-13 00:00:00,337.29,141.12,14.945,79.883788,3.5707,0.00022817,0
2014-04-14 00:00:00,305.57,197.81,14.695,74.017958,3.6621,-2.0817e-17,0
2014-04-15 00:00:00,312.78,196.21,14.013,74.318701,1.4822,2.939e-07,0
2014-04-16 00:00:00,315.5,187.08,14.806,69.760334,1.3393,0.00048994,0
2014-04-17 00:00:00,327.14,182.14,17.095,73.717912,2.4226,0.00047043,0
2014-04-18 00:00:00,313.69,162.56,13.005,67.16172,2.0909,5.0677e-05,0
2014-04-19 00:00:00,311.81,140.48,12.935,67.751517,0.77245,2.4502e-06,0
2014-04-20 00:00:00,322.19,182.78,17.121,59.788572,2.4603,1.9922e-07,0
2014-04-21 00:00:00,354.3,156.33,20.229,56.565218,2.7714,0.00046288,0
2014-04-22 00:00:00,311.45,148.88,12.415,74.80358,1.2806,4.1867e-05,0
2014-04-23 00:00:00,320.28,151.19,14.901,69.340931,2.4043,0.00031574,0
2014-04-24 00:00:00,296.88,166.64,12.263,69.963015,1.8806,8.7856e-05,0
2014-04-25 00:00:00,349.65,144.16,16.74,68.122602,2.3618,0.00052854,0
2014-04-26 00:00:00,317.51,110.29,12.168,72.890676,3.2637,0.0002152,0
2014-04-27 00:00:00,327.31,176.8,16.539,55.994827,4.5355,0.00050868,0
2014-04-28 00:00:00,374.02,116.02,21.2,58.993588,4.6007,0.016773,0
2014-04-29 00:00:00,321.53,122.66,13.076,75.763548,4.7296,0.0014719,0
2014-04-30 00:00:00,324.94,121.26,12.477,74.695827,0.39096,0.00032164,0
2014-05-01 00:00:00,330.92,104.4,12.636,81.158247,4.178,0.0070211,0
2014-05-02 00:00:00,295.22,99.922,8.4529,85.501406,4.7128,0.0088806,0
2014-05-03 00:00:00,310.99,123.35,9.9663,69.995613,3.64,0.00044408,0
2014-05-04 00:00:00,342.23,117.47,12.841,75.220762,2.597,0.00079613,0
2014-05-05 00:00:00,341.46,85.14,12.477,92.016369,1.256,0.002976,0
2014-05-06 00:00:00,308.87,116.19,10.176,77.327114,3.1954,9.3173e-07,0
2014-05-07 00:00:00,286.55,142.27,10.087,73.882632,2.7179,-2.0817e-17,0
2014-05-08 00:00:00,322.42,141.87,13.549,61.927458,4.8782,0.00046054,0
2014-05-09 00:00:00,353.05,25.471,12.899,92.178545,3.8523,0.0019721,0
2014-05-10 00:00:00,320.05,127.31,13.572,90.998518,2.4157,0.00072205,0
2014-05-11 00:00:00,324.45,124.67,13.625,84.977148,0.89603,0.00028485,0
2014-05-12 00:00:00,293.1,149.39,13.872,69.131153,3.6729,-2.0817e-17,0
2014-05-13 00:00:00,303.09,146.3,15.053,61.424405,3.2448,-2.0817e-17,0
2014-05-14 00:00:00,320.66,138.9,17.375,50.004773,3.8853,1.9553e-05,0
2014-05-15 00:00:00,332.97,125.97,17.366,57.349543,3.0976,1.4248e-06,0
2014-05-16 00:00:00,324.4,128.05,19.026,48.008087,4.071,-2.0817e-17,0
2014-05-17 00:00:00,347.35,98.373,17.979,63.410675,2.443,4.7339e-08,0
2014-05-18 00:00:00,343.54,80.23,17.132,64.71531,2.8386,4.9849e-05,0
2014-05-19 00:00:00,329.99,108.67,15.374,81.022632,1.8812,0.00022155,0
2014-05-20 00:00:00,331.17,134.17,15.597,79.629892,1.1389,2.4411e-05,0
2014-05-21 00:00:00,333.49,130.76,18.898,60.051967,3.268,4.021e-06,0
2014-05-22 00:00:00,353.98,58.762,17.274,76.06533,2.8354,5.3463e-05,0
2014-05-23 00:00:00,349.64,102.78,14.857,89.722937,0.8668,0.00068611,0
2014-05-24 00:00:00,341.24,104.63,17.469,77.336156,3.0432,8.0789e-05,0
2014-05-25 00:00:00,346.96,109,17.573,71.355502,2.4738,0.00084797,0
2014-05-26 00:00:00,359.11,51.904,15.535,85.195615,4.4573,0.013086,0
2014-05-27 00:00:00,326.34,88.996,13.194,90.956974,5.4748,0.019152,0
2014-05-28 00:00:00,319.9,85.824,12.705,87.08107,2.1148,0.00080065,0
2014-05-29 00:00:00,301.38,120.1,13.569,70.931581,3.4799,8.1696e-07,0
2014-05-30 00:00:00,324.76,127.35,14.19,70.799646,3.9127,0.0045505,0
2014-05-31 00:00:00,335.5,37.132,10.69,95.547258,1.4694,0.0088327,0
2014-06-01 00:00:00,347.05,70.375,12.813,90.463187,2.0807,0.00096629,0
2014-06-02 00:00:00,353.76,101.07,13.773,91.819637,0.97788,0.00061213,0
2014-06-03 00:00:00,323.17,87.23,13.105,83.478863,2.6428,0.00047002,0
2014-06-04 00:00:00,331.84,79.913,11.927,92.361644,1.0352,0.0015764,0
2014-06-05 00:00:00,305.86,93.752,10.521,82.007397,1.3312,2.0067e-06,0
2014-06-06 00:00:00,312.65,109.47,11.323,83.28064,1.7743,5.3391e-05,0
2014-06-07 00:00:00,320.37,96.142,12.261,87.735061,2.5715,4.1758e-05,0
2014-06-08 00:00:00,298.67,112.66,9.658,79.002961,2.7852,-2.0817e-17,0
2014-06-09 00:00:00,284.99,95.887,8.6353,73.762731,3.368,-2.0817e-17,0
2014-06-10 00:00:00,293.78,106.5,11.69,69.857423,4.3366,-2.0817e-17,0
2014-06-11 00:00:00,327.51,70.201,12.397,74.960035,3.0969,3.4715e-07,0
2014-06-12 00:00:00,329.76,63.011,12.25,77.046846,4.5647,0.0020881,0
2014-06-13 00:00:00,313.85,65.797,9.9918,88.970698,2.216,0.0049876,0
2014-06-14 00:00:00,327.38,81.767,10.524,87.927533,3.2129,0.0019675,0
2014-06-15 00:00:00,320.05,87.486,12.268,87.215141,3.7309,0.00048145,0
2014-06-16 00:00:00,326.35,64.101,11.115,92.288741,2.437,0.0018172,0
2014-06-17 00:00:00,326.53,76.813,11.35,79.639568,1.1582,1.0306e-05,0
2014-06-18 00:00:00,296.17,116.53,11.35,77.026132,3.6807,-2.0817e-17,0
2014-06-19 00:00:00,310.8,77.359,11.934,77.771375,5.409,0.0017468,0
2014-06-20 00:00:00,325.08,80.869,12.379,92.926881,4.4594,0.0037554,0
2014-06-21 00:00:00,316.67,90.76,10.944,90.210043,1.4877,0.00055383,0
2014-06-22 00:00:00,322.16,90.349,12.634,75.006144,6.9299,0.010742,0
2014-06-23 00:00:00,299.33,91.365,9.6821,83.577052,8.1117,0.0081369,0
2014-06-24 00:00:00,314.76,81.574,12.198,84.999326,6.4745,0.0020407,0
2014-06-25 00:00:00,330.4,79.934,12.661,89.084529,7.2984,0.0037038,0
2014-06-26 00:00:00,303.15,71.879,12.15,78.576206,6.7579,0.0017301,0
2014-06-27 00:00:00,305.9,104.09,10.704,80.614199,7.4472,0.010786,0
2014-06-28 00:00:00,290.61,92.311,9.0164,77.62753,6.5542,0.0033779,0
2014-06-29 00:00:00,293.93,93.372,8.7905,85.462969,3.7347,0.004776,0
2014-06-30 00:00:00,324.06,79.525,10.587,90.08373,2.1957,0.00051252,0
2014-07-01 00:00:00,314.73,81.098,10.212,91.063294,1.2584,0.00058442,0
2014-07-02 00:00:00,286.43,107.35,9.6875,81.093379,3.1356,3.1559e-07,0
2014-07-03 00:00:00,291.52,120.68,11.54,73.553015,5.9301,0.00059136,0
2014-07-04 00:00:00,309.31,86.358,10.981,78.201545,5.8701,0.0015833,0
2014-07-05 00:00:00,321.66,76.587,10.449,88.331806,3.7433,0.0031775,0
2014-07-06 00:00:00,281.65,105.88,9.1478,82.146965,2.0329,0.00011696,0
2014-07-07 00:00:00,306,101.82,12.462,59.807579,6.8019,2.623e-05,0
2014-07-08 00:00:00,307.59,91.557,10.39,75.293074,6.5466,0.0099784,0
2014-07-09 00:00:00,299.98,83.444,8.2681,87.992245,5.9325,0.0077873,0
2014-07-10 00:00:00,310.26,82.706,9.6713,85.508696,3.9603,0.00049238,0
2014-07-11 00:00:00,318.59,88.076,9.9737,88.60101,3.2152,0.005269,0
2014-07-12 00:00:00,283.1,95.641,7.0183,79.492435,1.7824,0.00041107,0
2014-07-13 00:00:00,273.41,126.16,7.1262,72.813577,2.8366,-2.0817e-17,0
2014-07-14 00:00:00,311.77,60.804,7.8093,76.566833,4.0737,0.0012947,0
2014-07-15 00:00:00,315.3,70.529,9.8291,87.678946,4.9159,0.0020965,0
2014-07-16 00:00:00,303.56,96.977,10.221,83.081612,6.9511,0.011925,0
2014-07-17 00:00:00,295.6,70.344,7.3563,82.476569,4.55,0.0078378,0
2014-07-18 00:00:00,303.4,99.927,8.78,77.281096,1.5098,1.0033e-06,0
2014-07-19 00:00:00,304.29,100.15,7.5179,80.04801,1.8285,3.661e-07,0
2014-07-20 00:00:00,300.32,97.6,8.8189,79.2697,3.0395,2.6094e-05,0
2014-07-21 00:00:00,281.21,114.9,8.6496,73.257023,2.0137,0.00028709,0
2014-07-22 00:00:00,292.03,132.43,11.247,62.289067,3.5078,-2.0817e-17,0
2014-07-23 00:00:00,333.51,55.577,10.333,81.414681,5.1944,0.012478,0
2014-07-24 00:00:00,328.74,94.441,11.522,93.732852,4.9835,0.0040654,0
2014-07-25 00:00:00,313.08,96.944,10.96,93.270621,2.2804,0.0036603,0
2014-07-26 00:00:00,288.17,110.57,9.8555,84.037864,3.0818,6.8935e-05,0
2014-07-27 00:00:00,297.26,123.99,12.317,71.571496,4.8177,9.8652e-06,0
2014-07-28 00:00:00,299.57,124.37,12.147,81.463217,6.7993,0.00023054,0
2014-07-29 00:00:00,342.74,93.176,13.081,91.809987,7.4785,0.0043998,0
2014-07-30 00:00:00,313.6,97.318,12.906,81.523728,8.1667,0.0016739,0
2014-07-31 00:00:00,302.26,55.05,8.4002,79.827353,8.0743,0.0099219,0
2014-08-01 00:00:00,271.37,134.97,6.2506,75.517611,3.1953,0.00044224,0
2014-08-02 00:00:00,281.81,115.46,6.7956,75.277534,1.7387,9.7597e-05,0
2014-08-03 00:00:00,262.25,152.19,6.38,66.630318,1.1977,4.7339e-08,0
2014-08-04 00:00:00,270.4,151.94,6.9162,69.282587,1.0135,-2.0817e-17,0
2014-08-05 00:00:00,299.31,123.53,8.1821,84.103592,0.98182,3.1223e-05,0
2014-08-06 00:00:00,300.96,147.29,9.5721,81.32565,1.0995,1.5169e-05,0
2014-08-07 00:00:00,275.74,139.19,8.3777,79.661765,1.177,1.3448e-05,0
2014-08-08 00:00:00,296.97,131.09,10.354,70.776492,2.1011,-2.0817e-17,0
2014-08-09 00:00:00,321.63,88.021,11.408,76.782135,1.9436,0.00030352,0
2014-08-10 00:00:00,284.7,125.59,7.2538,82.011862,2.4628,0.00052668,0
2014-08-11 00:00:00,284.69,124.24,6.5797,81.739326,1.7152,0.00099314,0
2014-08-12 00:00:00,279.58,149.54,7.7524,74.778824,3.7405,0.00032663,0
2014-08-13 00:00:00,299.22,139.93,9.2087,78.636604,3.9955,4.3125e-05,0
2014-08-14 00:00:00,281.33,126.81,8.1423,81.045633,2.8424,1.9967e-05,0
2014-08-15 00:00:00,298.85,160.61,10.467,79.34153,2.7662,0.0013377,0
2014-08-16 00:00:00,310.9,104.14,9.7042,84.649703,3.3542,0.0015788,0
2014-08-17 00:00:00,306.52,143.67,9.6775,84.385447,3.0719,0.0002553,0
2014-08-18 00:00:00,298.54,125.06,8.5008,80.116103,2.2187,0.00026771,0
2014-08-19 00:00:00,301.96,120.54,8.6188,74.360875,2.3962,4.8612e-06,0
2014-08-20 00:00:00,294.36,140.17,8.0539,72.742779,1.8351,1.0559e-06,0
2014-08-21 00:00:00,299.7,151.76,11.735,68.263456,3.1402,0.00013358,0
2014-08-22 00:00:00,294.1,181.32,14.162,49.871803,4.5538,1.243e-05,0
2014-08-23 00:00:00,308.01,127.05,10.249,82.167337,3.259,0.00034493,0
2014-08-24 00:00:00,275.54,177.71,8.4811,80.786752,1.0597,-2.0817e-17,0
2014-08-25 00:00:00,277.95,181.2,9.0785,81.33881,1.476,5.2113e-08,0
2014-08-26 00:00:00,286.05,178.41,10.32,77.40615,1.3933,5.2113e-08,0
2014-08-27 00:00:00,290.96,181.98,12.416,68.479826,1.0472,-2.0817e-17,0
2014-08-28 00:00:00,295.07,194.68,13.976,64.717588,1.1339,-2.0817e-17,0
2014-08-29 00:00:00,294.17,199.04,14.936,60.731224,1.711,-2.0817e-17,0
2014-08-30 00:00:00,297.96,195.51,15.643,48.688219,3.4282,9.4678e-08,0
2014-08-31 00:00:00,335.23,127.14,14.594,65.311245,3.1852,0.0057416,0
2014-09-01 00:00:00,293.06,168.27,9.5291,77.428285,4.6119,0.0014648,0
2014-09-02 00:00:00,285.22,172.34,8.5637,79.831668,2.1896,0.00049648,0
2014-09-03 00:00:00,313.25,147.71,10.035,76.305863,2.4007,0.0017784,0
2014-09-04 00:00:00,296.72,149.58,8.9222,82.107523,2.0758,0.0016804,0
2014-09-05 00:00:00,285.59,193.88,10.427,72.477273,2.0119,-2.0817e-17,0
2014-09-06 00:00:00,278.63,219.44,13.225,51.208539,3.5841,-2.0817e-17,0
2014-09-07 00:00:00,301.9,221.7,16.942,41.009569,6.4106,0.00022722,0
2014-09-08 00:00:00,337.64,158.41,17.163,56.593078,5.5492,0.004334,0
2014-09-09 00:00:00,308.65,195.41,12.366,79.792778,5.7974,0.0028926,0
2014-09-10 00:00:00,323.61,162.2,13.261,81.197989,5.5747,0.0010632,0
2014-09-11 00:00:00,305.12,178.53,10.11,74.705609,1.2415,1.6864e-05,0
2014-09-12 00:00:00,289.61,204.09,9.9126,73.027407,0.91396,-2.0817e-17,0
2014-09-13 00:00:00,290.13,234.54,12.356,68.691466,0.77265,0.00012968,0
2014-09-14 00:00:00,322.19,211.63,16.004,66.983747,1.6997,0.00081135,0
2014-09-15 00:00:00,318.07,179.43,12.195,85.131155,5.0637,0.00089506,0
2014-09-16 00:00:00,306.79,192.87,11.367,76.67417,3.9721,0.00044761,0
2014-09-17 00:00:00,293.14,193.53,9.3346,71.754628,2.5444,0.00056486,0
2014-09-18 00:00:00,299.53,169.25,8.7554,79.478319,1.9729,0.0015427,0
2014-09-19 00:00:00,276.42,236.03,11.039,59.610353,2.4344,-2.0817e-17,0
2014-09-20 00:00:00,279.44,253.7,13.052,54.187525,2.2846,-2.0817e-17,0
2014-09-21 00:00:00,277.11,258.56,13.729,50.535499,2.0624,-2.0817e-17,0
2014-09-22 00:00:00,287.14,264.58,17.421,35.584109,3.6014,-2.0817e-17,0
2014-09-23 00:00:00,330.46,232.67,17.65,63.245461,2.8917,0.0010146,0
2014-09-24 00:00:00,343.45,191.22,15.218,77.901895,3.2331,0.0010292,0
2014-09-25 00:00:00,329.14,148.14,11.588,80.718943,2.1895,0.00013146,0
2014-09-26 00:00:00,312.7,205.94,14.163,71.845847,2.6534,0.00083671,0
2014-09-27 00:00:00,317.57,264.27,22.836,33.043618,7.0322,-2.0817e-17,0
2014-09-28 00:00:00,309.16,262.66,16.372,63.062977,5.7868,9.9126e-05,0
2014-09-29 00:00:00,304.97,228.36,14.286,73.837987,4.3131,4.0924e-05,0
2014-09-30 00:00:00,318.13,205.71,12.11,71.875046,5.2785,0.0014292,0
2014-10-01 00:00:00,294.61,228.62,11.086,67.654799,2.0248,9.6059e-07,0
2014-10-02 00:00:00,298.09,223.3,10.868,76.724871,1.6784,-2.0817e-17,0
2014-10-03 00:00:00,300.42,282.34,16.668,50.910433,1.9446,-2.0817e-17,0
2014-10-04 00:00:00,333.37,268.49,17.981,55.698481,0.86912,-2.0817e-17,0
2014-10-05 00:00:00,336.8,270.55,20.185,48.562661,2.43,0.00017858,0
2014-10-06 00:00:00,336.75,159.56,15.454,65.227862,6.0759,0.00057964,0
2014-10-07 00:00:00,311.28,175.29,11.44,70.627394,2.7881,2.3448e-05,0
2014-10-08 00:00:00,291.28,267.27,12.692,65.739892,0.65788,-2.0817e-17,0
2014-10-09 00:00:00,312.78,291.8,19.988,32.608625,2.9032,6.2222e-06,0
2014-10-10 00:00:00,333.78,265.22,17.401,52.222151,2.5519,6.4166e-05,0
2014-10-11 00:00:00,295.23,290.48,12.911,71.838955,1.2835,9.4678e-08,0
2014-10-12 00:00:00,302.29,298.96,12.657,66.277167,4.685,0.00011793,0
2014-10-13 00:00:00,293.43,254.53,9.7299,62.688371,5.511,0.00027448,0
2014-10-14 00:00:00,306.63,196.87,9.7665,64.503086,3.2319,6.8918e-05,0
2014-10-15 00:00:00,315.4,217.24,11.447,65.23254,2.0148,2.527e-06,0
2014-10-16 00:00:00,301.04,208.89,11.69,71.150568,1.6132,4.8956e-05,0
2014-10-17 00:00:00,303.4,311.39,19.439,34.916181,3.2501,-2.0817e-17,0
