"","datetime","pet_mm_d"
"665","1981-10-26 00:00:00",8.7459
"666","1981-10-27 00:00:00",1.459
"667","1981-10-28 00:00:00",4.4881
"668","1981-10-29 00:00:00",5.1127
"669","1981-10-30 00:00:00",5.0176
"670","1981-10-31 00:00:00",4.8931
"671","1981-11-01 00:00:00",5.7707
"672","1981-11-02 00:00:00",7.4849
"673","1981-11-03 00:00:00",6.4599
"674","1981-11-04 00:00:00",4.0435
"675","1981-11-05 00:00:00",3.5711
"676","1981-11-06 00:00:00",4.0629
"677","1981-11-07 00:00:00",5.8185
"678","1981-11-08 00:00:00",4.5233
"679","1981-11-09 00:00:00",1.7913
"680","1981-11-10 00:00:00",3.2503
"681","1981-11-11 00:00:00",3.6942
"682","1981-11-12 00:00:00",3.2307
"683","1981-11-13 00:00:00",4.5107
"684","1981-11-14 00:00:00",2.8701
"685","1981-11-15 00:00:00",4.0122
"686","1981-11-16 00:00:00",3.8846
"687","1981-11-17 00:00:00",3.2282
"688","1981-11-18 00:00:00",3.9069
"689","1981-11-19 00:00:00",5.4696
"690","1981-11-20 00:00:00",5.1005
"691","1981-11-21 00:00:00",8.059
"692","1981-11-22 00:00:00",9.7013
"693","1981-11-23 00:00:00",5.2052
"694","1981-11-24 00:00:00",5.9669
"695","1981-11-25 00:00:00",7.8328
"696","1981-11-26 00:00:00",9.5633
"697","1981-11-27 00:00:00",8.5628
"698","1981-11-28 00:00:00",7.316
"699","1981-11-29 00:00:00",6.0993
"700","1981-11-30 00:00:00",5.5737
"701","1981-12-01 00:00:00",7.5273
"702","1981-12-02 00:00:00",8.2652
"703","1981-12-03 00:00:00",6.5502
"704","1981-12-04 00:00:00",9.5945
"705","1981-12-05 00:00:00",6.5139
"706","1981-12-06 00:00:00",6.9531
"707","1981-12-07 00:00:00",5.8411
"708","1981-12-08 00:00:00",3.9386
"709","1981-12-09 00:00:00",4.7323
"710","1981-12-10 00:00:00",7.5892
"711","1981-12-11 00:00:00",3.5454
"712","1981-12-12 00:00:00",3.7129
"713","1981-12-13 00:00:00",6.0432
"714","1981-12-14 00:00:00",5.7773
"715","1981-12-15 00:00:00",7.0316
"716","1981-12-16 00:00:00",7.7403
"717","1981-12-17 00:00:00",7.0709
"718","1981-12-18 00:00:00",5.9818
"719","1981-12-19 00:00:00",4.084
"720","1981-12-20 00:00:00",5.6567
"721","1981-12-21 00:00:00",6.7449
"722","1981-12-22 00:00:00",6.5068
"723","1981-12-23 00:00:00",5.0468
"724","1981-12-24 00:00:00",5.4538
"725","1981-12-25 00:00:00",6.0408
"726","1981-12-26 00:00:00",6.5589
"727","1981-12-27 00:00:00",7.145
"728","1981-12-28 00:00:00",7.1314
"729","1981-12-29 00:00:00",7.8629
"730","1981-12-30 00:00:00",10.413
"731","1981-12-31 00:00:00",6.4435
"732","1982-01-01 00:00:00",4.7168
"733","1982-01-02 00:00:00",5.0949
"734","1982-01-03 00:00:00",5.8599
"735","1982-01-04 00:00:00",6.6483
"736","1982-01-05 00:00:00",9.383
"737","1982-01-06 00:00:00",3.5683
"738","1982-01-07 00:00:00",4.9149
"739","1982-01-08 00:00:00",3.9205
"740","1982-01-09 00:00:00",7.2499
"741","1982-01-10 00:00:00",9.7208
"742","1982-01-11 00:00:00",11.862
"743","1982-01-12 00:00:00",4.5541
"744","1982-01-13 00:00:00",6.2317
"745","1982-01-14 00:00:00",6.8022
"746","1982-01-15 00:00:00",8.0234
"747","1982-01-16 00:00:00",8.8785
"748","1982-01-17 00:00:00",8.4281
"749","1982-01-18 00:00:00",9.5229
"750","1982-01-19 00:00:00",10.233
"751","1982-01-20 00:00:00",10.114
"752","1982-01-21 00:00:00",8.7789
"753","1982-01-22 00:00:00",8.7964
"754","1982-01-23 00:00:00",12.352
"755","1982-01-24 00:00:00",8.0211
"756","1982-01-25 00:00:00",3.9355
"757","1982-01-26 00:00:00",5.0602
"758","1982-01-27 00:00:00",6.2377
"759","1982-01-28 00:00:00",7.243
"760","1982-01-29 00:00:00",6.2386
"761","1982-01-30 00:00:00",4.2435
"762","1982-01-31 00:00:00",4.5403
"763","1982-02-01 00:00:00",5.6425
"764","1982-02-02 00:00:00",6.3421
"765","1982-02-03 00:00:00",6.7645
"766","1982-02-04 00:00:00",6.3939
"767","1982-02-05 00:00:00",8.1145
"768","1982-02-06 00:00:00",9.6057
"769","1982-02-07 00:00:00",10.989
"770","1982-02-08 00:00:00",7.5021
"771","1982-02-09 00:00:00",5.4184
"772","1982-02-10 00:00:00",7.165
"773","1982-02-11 00:00:00",6.6276
"774","1982-02-12 00:00:00",7.1451
"775","1982-02-13 00:00:00",7.5897
"776","1982-02-14 00:00:00",10.104
"777","1982-02-15 00:00:00",2.77
"778","1982-02-16 00:00:00",5.3161
"779","1982-02-17 00:00:00",4.7407
"780","1982-02-18 00:00:00",4.2624
"781","1982-02-19 00:00:00",7.003
"782","1982-02-20 00:00:00",3.8184
"783","1982-02-21 00:00:00",4.9995
"784","1982-02-22 00:00:00",4.585
"785","1982-02-23 00:00:00",4.1622
"786","1982-02-24 00:00:00",4.5486
"787","1982-02-25 00:00:00",5.2189
"788","1982-02-26 00:00:00",4.7605
"789","1982-02-27 00:00:00",5.2142
"790","1982-02-28 00:00:00",5.0919
"791","1982-03-01 00:00:00",3.7091
"792","1982-03-02 00:00:00",5.2876
"793","1982-03-03 00:00:00",6.4013
"794","1982-03-04 00:00:00",7.422
"795","1982-03-05 00:00:00",8.4205
"796","1982-03-06 00:00:00",6.8819
"797","1982-03-07 00:00:00",5.1977
"798","1982-03-08 00:00:00",3.741
"799","1982-03-09 00:00:00",3.9091
"800","1982-03-10 00:00:00",3.0837
"801","1982-03-11 00:00:00",3.0416
"802","1982-03-12 00:00:00",2.508
"803","1982-03-13 00:00:00",5.0875
"804","1982-03-14 00:00:00",6.4319
"805","1982-03-15 00:00:00",6.7816
"806","1982-03-16 00:00:00",5.4733
"807","1982-03-17 00:00:00",3.93
"808","1982-03-18 00:00:00",4.5469
"809","1982-03-19 00:00:00",5.5231
"810","1982-03-20 00:00:00",7.0424
"811","1982-03-21 00:00:00",7.5495
"812","1982-03-22 00:00:00",2.416
"813","1982-03-23 00:00:00",3.0711
"814","1982-03-24 00:00:00",3.9227
"815","1982-03-25 00:00:00",3.433
"816","1982-03-26 00:00:00",3.5096
"817","1982-03-27 00:00:00",2.7161
"818","1982-03-28 00:00:00",3.6601
"819","1982-03-29 00:00:00",2.9545
"820","1982-03-30 00:00:00",3.5646
"821","1982-03-31 00:00:00",4.1545
"822","1982-04-01 00:00:00",5.7279
"823","1982-04-02 00:00:00",3.1079
"824","1982-04-03 00:00:00",2.3837
"825","1982-04-04 00:00:00",3.1321
"826","1982-04-05 00:00:00",2.6094
"827","1982-04-06 00:00:00",3.185
"828","1982-04-07 00:00:00",3.1914
"829","1982-04-08 00:00:00",3.6452
"830","1982-04-09 00:00:00",4.0592
"831","1982-04-10 00:00:00",3.8631
"832","1982-04-11 00:00:00",4.7024
"833","1982-04-12 00:00:00",5.2375
"834","1982-04-13 00:00:00",4.9413
"835","1982-04-14 00:00:00",2.4406
"836","1982-04-15 00:00:00",1.4157
"837","1982-04-16 00:00:00",2.2091
"838","1982-04-17 00:00:00",2.2619
"839","1982-04-18 00:00:00",2.197
"840","1982-04-19 00:00:00",3.362
"841","1982-04-20 00:00:00",3.2462
"842","1982-04-21 00:00:00",4.1845
"843","1982-04-22 00:00:00",4.1153
"844","1982-04-23 00:00:00",1.8982
"845","1982-04-24 00:00:00",1.2891
"846","1982-04-25 00:00:00",2.0674
"847","1982-04-26 00:00:00",1.3176
"848","1982-04-27 00:00:00",1.9903
"849","1982-04-28 00:00:00",1.5794
"850","1982-04-29 00:00:00",1.7532
"851","1982-04-30 00:00:00",1.8011
"852","1982-05-01 00:00:00",2.2872
"853","1982-05-02 00:00:00",2.614
"854","1982-05-03 00:00:00",1.4691
"855","1982-05-04 00:00:00",0.99068
"856","1982-05-05 00:00:00",1.0637
"857","1982-05-06 00:00:00",1.8769
"858","1982-05-07 00:00:00",1.3763
"859","1982-05-08 00:00:00",1.6065
"860","1982-05-09 00:00:00",2.3934
"861","1982-05-10 00:00:00",1.6513
"862","1982-05-11 00:00:00",1.6235
"863","1982-05-12 00:00:00",1.6529
"864","1982-05-13 00:00:00",0.7197
"865","1982-05-14 00:00:00",2.0351
"866","1982-05-15 00:00:00",2.1184
"867","1982-05-16 00:00:00",2.5196
"868","1982-05-17 00:00:00",3.1661
"869","1982-05-18 00:00:00",2.7899
"870","1982-05-19 00:00:00",2.0376
"871","1982-05-20 00:00:00",1.4587
"872","1982-05-21 00:00:00",1.4406
"873","1982-05-22 00:00:00",1.313
"874","1982-05-23 00:00:00",1.4163
"875","1982-05-24 00:00:00",2.2611
"876","1982-05-25 00:00:00",2.1764
"877","1982-05-26 00:00:00",1.531
"878","1982-05-27 00:00:00",2.9193
"879","1982-05-28 00:00:00",0.9446
"880","1982-05-29 00:00:00",1.7866
"881","1982-05-30 00:00:00",0.6189
"882","1982-05-31 00:00:00",1.6877
"883","1982-06-01 00:00:00",1.1425
"884","1982-06-02 00:00:00",0.81386
"885","1982-06-03 00:00:00",1.6493
"886","1982-06-04 00:00:00",1.5841
"887","1982-06-05 00:00:00",1.3728
"888","1982-06-06 00:00:00",1.2958
"889","1982-06-07 00:00:00",1.4755
"890","1982-06-08 00:00:00",1.7319
"891","1982-06-09 00:00:00",1.3492
"892","1982-06-10 00:00:00",0.6284
"893","1982-06-11 00:00:00",0.86906
"894","1982-06-12 00:00:00",1.1168
"895","1982-06-13 00:00:00",1.0047
"896","1982-06-14 00:00:00",0.96182
"897","1982-06-15 00:00:00",0.49071
"898","1982-06-16 00:00:00",1.1162
"899","1982-06-17 00:00:00",1.0438
"900","1982-06-18 00:00:00",1.0242
"901","1982-06-19 00:00:00",1.1206
"902","1982-06-20 00:00:00",1.1488
"903","1982-06-21 00:00:00",1.0559
"904","1982-06-22 00:00:00",1.1439
"905","1982-06-23 00:00:00",0.79918
"906","1982-06-24 00:00:00",1.0316
"907","1982-06-25 00:00:00",1.3094
"908","1982-06-26 00:00:00",0.86692
"909","1982-06-27 00:00:00",1.017
"910","1982-06-28 00:00:00",1.186
"911","1982-06-29 00:00:00",1.5249
"912","1982-06-30 00:00:00",1.2218
"913","1982-07-01 00:00:00",1.7613
"914","1982-07-02 00:00:00",1.5317
"915","1982-07-03 00:00:00",1.3929
"916","1982-07-04 00:00:00",1.7589
"917","1982-07-05 00:00:00",1.2913
"918","1982-07-06 00:00:00",1.008
"919","1982-07-07 00:00:00",0.78398
"920","1982-07-08 00:00:00",1.0174
"921","1982-07-09 00:00:00",0.76525
"922","1982-07-10 00:00:00",1.2275
"923","1982-07-11 00:00:00",0.87035
"924","1982-07-12 00:00:00",1.25
"925","1982-07-13 00:00:00",1.0152
"926","1982-07-14 00:00:00",1.3577
"927","1982-07-15 00:00:00",1.191
"928","1982-07-16 00:00:00",1.4132
"929","1982-07-17 00:00:00",1.7777
"930","1982-07-18 00:00:00",1.0797
"931","1982-07-19 00:00:00",1.0694
"932","1982-07-20 00:00:00",1.5828
"933","1982-07-21 00:00:00",1.9729
"934","1982-07-22 00:00:00",2.1789
"935","1982-07-23 00:00:00",1.3792
"936","1982-07-24 00:00:00",1.0645
"937","1982-07-25 00:00:00",1.0601
"938","1982-07-26 00:00:00",1.7215
"939","1982-07-27 00:00:00",2.3856
"940","1982-07-28 00:00:00",1.0838
"941","1982-07-29 00:00:00",1.4795
"942","1982-07-30 00:00:00",0.85805
"943","1982-07-31 00:00:00",0.98094
"944","1982-08-01 00:00:00",1.8894
"945","1982-08-02 00:00:00",2.8759
"946","1982-08-03 00:00:00",1.6097
"947","1982-08-04 00:00:00",2.1396
"948","1982-08-05 00:00:00",2.0711
"949","1982-08-06 00:00:00",1.7586
"950","1982-08-07 00:00:00",2.2436
"951","1982-08-08 00:00:00",3.1049
"952","1982-08-09 00:00:00",3.2935
"953","1982-08-10 00:00:00",1.1962
"954","1982-08-11 00:00:00",0.55815
"955","1982-08-12 00:00:00",1.2684
"956","1982-08-13 00:00:00",1.5528
"957","1982-08-14 00:00:00",1.906
"958","1982-08-15 00:00:00",1.6756
"959","1982-08-16 00:00:00",1.5952
"960","1982-08-17 00:00:00",2.0265
"961","1982-08-18 00:00:00",2.5994
"962","1982-08-19 00:00:00",3.7361
"963","1982-08-20 00:00:00",3.6446
"964","1982-08-21 00:00:00",2.306
"965","1982-08-22 00:00:00",2.6255
"966","1982-08-23 00:00:00",3.8435
"967","1982-08-24 00:00:00",2.7683
"968","1982-08-25 00:00:00",2.3489
"969","1982-08-26 00:00:00",2.4012
"970","1982-08-27 00:00:00",3.4018
"971","1982-08-28 00:00:00",4.6106
"972","1982-08-29 00:00:00",4.283
"973","1982-08-30 00:00:00",1.4456
"974","1982-08-31 00:00:00",2.8846
"975","1982-09-01 00:00:00",3.9699
"976","1982-09-02 00:00:00",2.5552
"977","1982-09-03 00:00:00",2.3683
"978","1982-09-04 00:00:00",2.5219
"979","1982-09-05 00:00:00",3.0609
"980","1982-09-06 00:00:00",2.4862
"981","1982-09-07 00:00:00",1.8647
"982","1982-09-08 00:00:00",1.0538
"983","1982-09-09 00:00:00",2.3218
"984","1982-09-10 00:00:00",1.9001
"985","1982-09-11 00:00:00",2.2895
"986","1982-09-12 00:00:00",3.2381
"987","1982-09-13 00:00:00",3.2998
"988","1982-09-14 00:00:00",4.3301
"989","1982-09-15 00:00:00",5.5181
"990","1982-09-16 00:00:00",3.195
"991","1982-09-17 00:00:00",2.8702
"992","1982-09-18 00:00:00",2.2685
"993","1982-09-19 00:00:00",2.3645
"994","1982-09-20 00:00:00",2.6187
"995","1982-09-21 00:00:00",3.9023
"996","1982-09-22 00:00:00",4.8397
"997","1982-09-23 00:00:00",4.8536
"998","1982-09-24 00:00:00",3.608
"999","1982-09-25 00:00:00",3.3803
"1000","1982-09-26 00:00:00",2
"1001","1982-09-27 00:00:00",2.1116
"1002","1982-09-28 00:00:00",1.3846
"1003","1982-09-29 00:00:00",2.9015
"1004","1982-09-30 00:00:00",3.1267
"1005","1982-10-01 00:00:00",4.0861
"1006","1982-10-02 00:00:00",6.159
"1007","1982-10-03 00:00:00",3.4669
"1008","1982-10-04 00:00:00",3.7379
"1009","1982-10-05 00:00:00",5.094
"1010","1982-10-06 00:00:00",5.6361
"1011","1982-10-07 00:00:00",3.5198
"1012","1982-10-08 00:00:00",3.1578
"1013","1982-10-09 00:00:00",3.3397
"1014","1982-10-10 00:00:00",4.0473
"1015","1982-10-11 00:00:00",5.4081
"1016","1982-10-12 00:00:00",3.9198
"1017","1982-10-13 00:00:00",2.6945
"1018","1982-10-14 00:00:00",3.7003
"1019","1982-10-15 00:00:00",3.781
"1020","1982-10-16 00:00:00",3.3392
"1021","1982-10-17 00:00:00",4.1012
"1022","1982-10-18 00:00:00",6.7355
"1023","1982-10-19 00:00:00",3.7441
"1024","1982-10-20 00:00:00",2.8574
"1025","1982-10-21 00:00:00",3.6917
"1026","1982-10-22 00:00:00",2.7511
"1027","1982-10-23 00:00:00",4.66
"1028","1982-10-24 00:00:00",7.6854
"1029","1982-10-25 00:00:00",8.8869
"1030","1982-10-26 00:00:00",3.8342
"1031","1982-10-27 00:00:00",3.5593
"1032","1982-10-28 00:00:00",5.1521
"1033","1982-10-29 00:00:00",6.9709
"1034","1982-10-30 00:00:00",4.2986
"1035","1982-10-31 00:00:00",3.7605
"1036","1982-11-01 00:00:00",4.9829
"1037","1982-11-02 00:00:00",6.5991
"1038","1982-11-03 00:00:00",7.8974
"1039","1982-11-04 00:00:00",9.2046
"1040","1982-11-05 00:00:00",10.942
"1041","1982-11-06 00:00:00",6.4148
"1042","1982-11-07 00:00:00",5.0482
"1043","1982-11-08 00:00:00",4.1469
"1044","1982-11-09 00:00:00",4.69
"1045","1982-11-10 00:00:00",3.9052
"1046","1982-11-11 00:00:00",5.9917
"1047","1982-11-12 00:00:00",7.1187
"1048","1982-11-13 00:00:00",7.8013
"1049","1982-11-14 00:00:00",6.6546
"1050","1982-11-15 00:00:00",6.6189
"1051","1982-11-16 00:00:00",3.7885
"1052","1982-11-17 00:00:00",4.7353
"1053","1982-11-18 00:00:00",4.8075
"1054","1982-11-19 00:00:00",5.8596
"1055","1982-11-20 00:00:00",7.087
"1056","1982-11-21 00:00:00",8.2225
"1057","1982-11-22 00:00:00",9.5194
"1058","1982-11-23 00:00:00",10.158
"1059","1982-11-24 00:00:00",11.533
"1060","1982-11-25 00:00:00",5.5108
"1061","1982-11-26 00:00:00",5.6638
"1062","1982-11-27 00:00:00",5.5535
"1063","1982-11-28 00:00:00",7.538
"1064","1982-11-29 00:00:00",8.2976
"1065","1982-11-30 00:00:00",3.2341
"1066","1982-12-01 00:00:00",5.3037
"1067","1982-12-02 00:00:00",5.7927
"1068","1982-12-03 00:00:00",4.8999
"1069","1982-12-04 00:00:00",5.5273
"1070","1982-12-05 00:00:00",6.3049
"1071","1982-12-06 00:00:00",6.9227
"1072","1982-12-07 00:00:00",4.9699
"1073","1982-12-08 00:00:00",3.2967
"1074","1982-12-09 00:00:00",4.2455
"1075","1982-12-10 00:00:00",5.4951
"1076","1982-12-11 00:00:00",7.6765
"1077","1982-12-12 00:00:00",9.6689
"1078","1982-12-13 00:00:00",5.8118
"1079","1982-12-14 00:00:00",7.6704
"1080","1982-12-15 00:00:00",6.1137
"1081","1982-12-16 00:00:00",6.3843
"1082","1982-12-17 00:00:00",6.3534
"1083","1982-12-18 00:00:00",5.9662
"1084","1982-12-19 00:00:00",6.1979
"1085","1982-12-20 00:00:00",5.9235
"1086","1982-12-21 00:00:00",6.3753
"1087","1982-12-22 00:00:00",7.7327
"1088","1982-12-23 00:00:00",9.1273
"1089","1982-12-24 00:00:00",8.4971
"1090","1982-12-25 00:00:00",7.8285
"1091","1982-12-26 00:00:00",8.3153
"1092","1982-12-27 00:00:00",2.1515
"1093","1982-12-28 00:00:00",4.1992
"1094","1982-12-29 00:00:00",6.4297
"1095","1982-12-30 00:00:00",6.3097
"1096","1982-12-31 00:00:00",7.4509
"1097","1983-01-01 00:00:00",5.8845
"1098","1983-01-02 00:00:00",5.9565
"1099","1983-01-03 00:00:00",5.4052
"1100","1983-01-04 00:00:00",6.0507
"1101","1983-01-05 00:00:00",4.9485
"1102","1983-01-06 00:00:00",6.1129
"1103","1983-01-07 00:00:00",9.7003
"1104","1983-01-08 00:00:00",7.19
"1105","1983-01-09 00:00:00",4.0481
"1106","1983-01-10 00:00:00",4.4369
"1107","1983-01-11 00:00:00",4.8454
"1108","1983-01-12 00:00:00",4.6876
"1109","1983-01-13 00:00:00",3.974
"1110","1983-01-14 00:00:00",4.9542
"1111","1983-01-15 00:00:00",5.4927
"1112","1983-01-16 00:00:00",4.9345
"1113","1983-01-17 00:00:00",5.6622
"1114","1983-01-18 00:00:00",5.8307
"1115","1983-01-19 00:00:00",7.2689
"1116","1983-01-20 00:00:00",8.903
"1117","1983-01-21 00:00:00",9.3506
"1118","1983-01-22 00:00:00",10.245
"1119","1983-01-23 00:00:00",6.0424
"1120","1983-01-24 00:00:00",7.2893
"1121","1983-01-25 00:00:00",8.9935
"1122","1983-01-26 00:00:00",5.2988
"1123","1983-01-27 00:00:00",5.8598
"1124","1983-01-28 00:00:00",6.7657
"1125","1983-01-29 00:00:00",8.306
"1126","1983-01-30 00:00:00",9.2128
"1127","1983-01-31 00:00:00",12.013
"1128","1983-02-01 00:00:00",4.0538
"1129","1983-02-02 00:00:00",5.7698
"1130","1983-02-03 00:00:00",6.215
"1131","1983-02-04 00:00:00",7.2783
"1132","1983-02-05 00:00:00",8.5717
"1133","1983-02-06 00:00:00",9.5385
"1134","1983-02-07 00:00:00",10.949
"1135","1983-02-08 00:00:00",5.5037
"1136","1983-02-09 00:00:00",6.5592
"1137","1983-02-10 00:00:00",6.6577
"1138","1983-02-11 00:00:00",3.7155
"1139","1983-02-12 00:00:00",5.1018
"1140","1983-02-13 00:00:00",6.1593
"1141","1983-02-14 00:00:00",8.4007
"1142","1983-02-15 00:00:00",10.137
"1143","1983-02-16 00:00:00",11.283
"1144","1983-02-17 00:00:00",5.4137
"1145","1983-02-18 00:00:00",5.0951
"1146","1983-02-19 00:00:00",5.7423
"1147","1983-02-20 00:00:00",6.0321
"1148","1983-02-21 00:00:00",7.4603
"1149","1983-02-22 00:00:00",6.1078
"1150","1983-02-23 00:00:00",5.9386
"1151","1983-02-24 00:00:00",8.23
"1152","1983-02-25 00:00:00",9.0789
"1153","1983-02-26 00:00:00",9.002
"1154","1983-02-27 00:00:00",7.1371
"1155","1983-02-28 00:00:00",4.7153
"1156","1983-03-01 00:00:00",4.5041
"1157","1983-03-02 00:00:00",4.3779
"1158","1983-03-03 00:00:00",2.6098
"1159","1983-03-04 00:00:00",4.7809
"1160","1983-03-05 00:00:00",4.6486
"1161","1983-03-06 00:00:00",6.2087
"1162","1983-03-07 00:00:00",3.212
"1163","1983-03-08 00:00:00",2.856
"1164","1983-03-09 00:00:00",4.5039
"1165","1983-03-10 00:00:00",5.1008
"1166","1983-03-11 00:00:00",6.089
"1167","1983-03-12 00:00:00",3.2393
"1168","1983-03-13 00:00:00",3.7275
"1169","1983-03-14 00:00:00",3.1515
"1170","1983-03-15 00:00:00",3.109
"1171","1983-03-16 00:00:00",4.1855
"1172","1983-03-17 00:00:00",3.9066
"1173","1983-03-18 00:00:00",4.3325
"1174","1983-03-19 00:00:00",3.0537
"1175","1983-03-20 00:00:00",3.288
"1176","1983-03-21 00:00:00",3.2491
"1177","1983-03-22 00:00:00",0.55477
"1178","1983-03-23 00:00:00",1.1484
"1179","1983-03-24 00:00:00",2.2929
"1180","1983-03-25 00:00:00",3.1871
"1181","1983-03-26 00:00:00",3.6827
"1182","1983-03-27 00:00:00",3.5006
"1183","1983-03-28 00:00:00",3.4894
"1184","1983-03-29 00:00:00",3.6939
"1185","1983-03-30 00:00:00",3.1101
"1186","1983-03-31 00:00:00",2.4408
"1187","1983-04-01 00:00:00",1.1434
"1188","1983-04-02 00:00:00",1.9675
"1189","1983-04-03 00:00:00",1.4979
"1190","1983-04-04 00:00:00",2.6793
"1191","1983-04-05 00:00:00",2.7421
"1192","1983-04-06 00:00:00",2.4172
"1193","1983-04-07 00:00:00",2.9734
"1194","1983-04-08 00:00:00",1.7781
"1195","1983-04-09 00:00:00",1.237
"1196","1983-04-10 00:00:00",1.7102
"1197","1983-04-11 00:00:00",2.2268
"1198","1983-04-12 00:00:00",2.2254
"1199","1983-04-13 00:00:00",1.8937
"1200","1983-04-14 00:00:00",2.1031
"1201","1983-04-15 00:00:00",2.4548
"1202","1983-04-16 00:00:00",2.7979
"1203","1983-04-17 00:00:00",2.8436
"1204","1983-04-18 00:00:00",3.1098
"1205","1983-04-19 00:00:00",3.1913
"1206","1983-04-20 00:00:00",4.106
"1207","1983-04-21 00:00:00",4.599
"1208","1983-04-22 00:00:00",2.6887
"1209","1983-04-23 00:00:00",2.0263
"1210","1983-04-24 00:00:00",1.4373
"1211","1983-04-25 00:00:00",2.0729
"1212","1983-04-26 00:00:00",1.449
"1213","1983-04-27 00:00:00",1.7362
"1214","1983-04-28 00:00:00",2.1954
"1215","1983-04-29 00:00:00",2.0955
"1216","1983-04-30 00:00:00",1.8095
"1217","1983-05-01 00:00:00",0.78354
"1218","1983-05-02 00:00:00",1.1945
"1219","1983-05-03 00:00:00",1.3771
"1220","1983-05-04 00:00:00",1.3434
"1221","1983-05-05 00:00:00",1.7866
"1222","1983-05-06 00:00:00",2.1982
"1223","1983-05-07 00:00:00",2.1487
"1224","1983-05-08 00:00:00",1.8386
"1225","1983-05-09 00:00:00",1.509
"1226","1983-05-10 00:00:00",1.7799
"1227","1983-05-11 00:00:00",2.0306
"1228","1983-05-12 00:00:00",2.6624
"1229","1983-05-13 00:00:00",2.5822
"1230","1983-05-14 00:00:00",1.7616
"1231","1983-05-15 00:00:00",1.3081
"1232","1983-05-16 00:00:00",1.6385
"1233","1983-05-17 00:00:00",2.1484
"1234","1983-05-18 00:00:00",1.8214
"1235","1983-05-19 00:00:00",1.8722
"1236","1983-05-20 00:00:00",1.3979
"1237","1983-05-21 00:00:00",1.5569
"1238","1983-05-22 00:00:00",1.6151
"1239","1983-05-23 00:00:00",1.3261
"1240","1983-05-24 00:00:00",1.395
"1241","1983-05-25 00:00:00",1.5648
"1242","1983-05-26 00:00:00",0.6659
"1243","1983-05-27 00:00:00",1.4315
"1244","1983-05-28 00:00:00",1.3161
"1245","1983-05-29 00:00:00",1.3026
"1246","1983-05-30 00:00:00",0.77468
"1247","1983-05-31 00:00:00",0.78491
"1248","1983-06-01 00:00:00",0.91077
"1249","1983-06-02 00:00:00",1.4776
"1250","1983-06-03 00:00:00",0.95928
"1251","1983-06-04 00:00:00",1.6906
"1252","1983-06-05 00:00:00",1.7485
"1253","1983-06-06 00:00:00",2.0473
"1254","1983-06-07 00:00:00",1.1592
"1255","1983-06-08 00:00:00",1.3507
"1256","1983-06-09 00:00:00",1.4141
"1257","1983-06-10 00:00:00",1.4216
"1258","1983-06-11 00:00:00",1.2077
"1259","1983-06-12 00:00:00",1.4439
"1260","1983-06-13 00:00:00",1.2434
"1261","1983-06-14 00:00:00",1.0861
"1262","1983-06-15 00:00:00",0.65041
"1263","1983-06-16 00:00:00",0.93361
"1264","1983-06-17 00:00:00",0.89594
"1265","1983-06-18 00:00:00",1.03
"1266","1983-06-19 00:00:00",1.1796
"1267","1983-06-20 00:00:00",1.4408
"1268","1983-06-21 00:00:00",0.76259
"1269","1983-06-22 00:00:00",0.69084
"1270","1983-06-23 00:00:00",1.2339
"1271","1983-06-24 00:00:00",0.89394
"1272","1983-06-25 00:00:00",1.1792
"1273","1983-06-26 00:00:00",1.1704
"1274","1983-06-27 00:00:00",0.98953
"1275","1983-06-28 00:00:00",0.64827
"1276","1983-06-29 00:00:00",1.2762
"1277","1983-06-30 00:00:00",0.95616
"1278","1983-07-01 00:00:00",0.53887
"1279","1983-07-02 00:00:00",0.83326
"1280","1983-07-03 00:00:00",0.77945
"1281","1983-07-04 00:00:00",0.83765
"1282","1983-07-05 00:00:00",0.88173
