datetime,Ten_Meter_Uwind_vector_meterPerSecond,Ten_Meter_Vwind_vector_meterPerSecond,Surface_Level_Barometric_Pressure_pascal,Air_Temperature_celsius,Precipitation_meterPerSecond,Dewpoint_Temperature_celsius,Cloud_Cover_decimalFraction,Ten_Meter_Elevation_Wind_Speed_meterPerSecond,Longwave_Radiation_Downwelling_wattPerMeterSquared,Shortwave_Radiation_Downwelling_wattPerMeterSquared
1980-07-31 00:00:00,0.9626,-2.5611,100090,8.7661,4.40891203703704e-09,5.7694,0.5551,2.7689,103.76,290
1980-08-01 00:00:00,4.5247,-3.2269,99582,11.513,2.79965277777778e-08,5.7874,0.25715,5.5586,147.15,287.12
1980-08-02 00:00:00,2.8215,0.73386,100280,9.7763,8.67592592592593e-10,5.5189,0.50437,2.9183,117.41,300.64
1980-08-03 00:00:00,0.93168,-2.0367,100400,8.2725,8.43946759259259e-10,5.1326,0.15234,2.2844,117.84,279.63
1980-08-04 00:00:00,0.58946,-3.3313,100040,10.028,0,4.3949,0.69717,3.416,151.07,271.94
1980-08-05 00:00:00,-0.93006,-4.1985,99377,11.7,0,4.1872,0.60139,4.3157,153.55,273.18
1980-08-06 00:00:00,5.1744,-3.8602,98956,10.736,8.65208333333333e-08,6.6878,0.6337,6.4565,77.911,309.14
1980-08-07 00:00:00,3.6256,-0.7861,99961,9.3962,1.14637731481481e-08,6.8635,0.70453,3.7109,119.11,296.78
1980-08-08 00:00:00,0.5675,-3.0031,100430,10.389,1.16539351851852e-10,6.0777,0.93297,3.096,114.51,298.16
1980-08-09 00:00:00,1.3874,-5.2852,100030,13.682,0,4.752,0.326,5.503,161.78,281.59
1980-08-10 00:00:00,4.4829,-2.5262,99571,13.844,2.34571759259259e-08,8.3008,0.42431,5.1465,157.74,311.14
1980-08-11 00:00:00,5.8031,0.27185,100130,11.804,2.88043981481481e-09,6.843,0.55191,5.8123,127.58,313.7
1980-08-12 00:00:00,3.5923,0.45169,100310,10.518,6.55e-09,7.7281,0.53311,3.6332,121.73,314.49
1980-08-13 00:00:00,1.5699,-2.8434,99850,10.186,1.33472222222222e-09,6.4066,0.4328,3.2745,97.599,307.82
1980-08-14 00:00:00,5.3855,1.4541,99674,9.4005,6.52893518518518e-08,4.8998,0.43789,5.5972,120.7,292.71
1980-08-15 00:00:00,-0.2051,1.9916,100850,8.3357,4.0119212962963e-10,3.2341,0.39217,2.0024,120.67,290.41
1980-08-16 00:00:00,-1.3091,-1.2082,100650,8.1372,0,3.5462,0.22311,1.7838,151.17,271.03
1980-08-17 00:00:00,-1.5802,-3.0171,100020,10.043,0,3.7587,0.11448,3.4146,177.29,261.95
1980-08-18 00:00:00,-1.3068,-3.3651,99245,12.271,0,2.6249,0.16505,3.6257,179.71,270.5
1980-08-19 00:00:00,1.8463,-5.9579,98609,12.305,3.26296296296296e-09,5.7507,0.50488,6.2419,126.91,300.16
1980-08-20 00:00:00,5.1402,-1.9144,98983,11.176,5.27569444444444e-08,9.6168,0.60752,5.4855,103.7,322.43
1980-08-21 00:00:00,1.6002,-5.0993,99017,11.958,2.06770833333333e-09,4.9344,0.48087,5.3696,141.75,287.64
1980-08-22 00:00:00,2.7644,-3.2697,98637,13.711,1.37256944444444e-09,7.8016,0.19801,4.2889,171.03,302.8
1980-08-23 00:00:00,4.6922,-1.191,98787,11.119,2.98414351851852e-08,8.8753,0.38948,4.843,142.37,304.03
1980-08-24 00:00:00,4.7138,1.6642,99104,9.8335,2.20868055555556e-08,6.3589,0.35059,5.0141,145.36,296.32
1980-08-25 00:00:00,2.1783,2.5816,99833,9.4898,9.42766203703704e-09,5.2169,0.45365,3.3882,144.9,300.45
1980-08-26 00:00:00,0.20649,-4.0693,99522,11.619,1.98576388888889e-09,4.4303,0.93247,4.0816,127.26,317.95
1980-08-27 00:00:00,2.9397,-2.7575,99249,12.344,8.08194444444445e-09,8.8504,0.59359,4.0336,97.46,319.59
1980-08-28 00:00:00,2.7307,-2.6246,99335,12.334,1.51377314814815e-08,8.6894,0.36838,3.8079,156.78,303.84
1980-08-29 00:00:00,1.7124,-3.8858,98855,14.299,0,6.6712,0.22115,4.288,197.75,291.01
1980-08-30 00:00:00,7.5171,-1.8783,98305,14.053,3.49722222222222e-08,7.8871,0.36946,7.7507,180.12,311.58
1980-08-31 00:00:00,6.1421,-1.6686,98919,11.876,9.47465277777778e-09,7.6366,0.48784,6.3664,146.93,311.89
1980-09-01 00:00:00,6.199,-0.071957,99053,11.255,3.96157407407407e-08,7.9289,0.53321,6.2032,126.59,302.2
1980-09-02 00:00:00,2.8137,-0.22766,99695,10.241,3.43958333333333e-09,6.9396,0.41694,2.8259,128.42,301.46
1980-09-03 00:00:00,1.4745,-4.6505,99331,14.913,6.28391203703704e-11,5.5612,0.7388,4.9034,188.86,302.21
1980-09-04 00:00:00,1.4483,1.8026,99719,11.644,4.46805555555556e-12,7.3624,0.13013,2.3201,203.28,291.63
1980-09-05 00:00:00,-0.91091,-1.8705,99829,12.259,0,5.4204,0.22156,2.0931,212.25,277.93
1980-09-06 00:00:00,1.2544,-2.4925,99201,17.169,0,7.6247,0.10765,2.8312,219.56,305.2
1980-09-07 00:00:00,0.24262,-1.4821,98852,14.327,1.07771990740741e-09,7.7115,0.12206,1.5488,202.96,307.4
1980-09-08 00:00:00,7.1883,1.0763,98330,11.897,5.25949074074074e-08,6.2106,0.47338,7.2784,159.75,311.57
1980-09-09 00:00:00,7.4292,1.3272,99289,11.629,1.06934027777778e-08,7.8936,0.54207,7.5527,136.12,314.36
1980-09-10 00:00:00,2.3897,-0.96934,99531,11.686,1.18842592592593e-10,8.9398,0.14967,2.5813,193.51,297.45
1980-09-11 00:00:00,4.1917,0.62538,99242,11.444,1.50416666666667e-08,8.9414,0.28676,4.2543,182.22,300.89
1980-09-12 00:00:00,3.2009,-0.44217,99271,10.984,3.55578703703704e-08,8.7487,0.64379,3.2368,181.47,311.79
1980-09-13 00:00:00,0.30489,-3.0613,98546,12.639,6.07048611111111e-09,5.6794,0.32959,3.1378,218.16,291.97
1980-09-14 00:00:00,6.9606,-3.2074,97550,13.175,1.35416666666667e-07,7.3603,0.54529,7.6662,172.91,317.93
1980-09-15 00:00:00,5.558,-1.3927,98736,10.766,9.1087962962963e-09,6.3953,0.37933,5.7309,177.31,302.44
1980-09-16 00:00:00,3.5852,-5.3466,97837,15.012,7.15520833333333e-08,7.0526,0.32691,6.4441,237.4,304.3
1980-09-17 00:00:00,6.8699,0.67323,98207,9.8528,1.71365740740741e-07,6.4016,0.56671,6.9128,185.59,296.5
1980-09-18 00:00:00,5.1476,-0.85012,99143,12.05,1.66342592592593e-08,6.9806,0.60901,5.218,151.98,321.01
1980-09-19 00:00:00,2.8341,-0.073008,99556,10.895,4.49293981481482e-10,6.651,0.27844,2.8377,187.79,296.9
1980-09-20 00:00:00,5.7427,-0.79324,99543,11.593,1.71643518518519e-08,7.6291,0.54639,5.8011,198.49,306.08
1980-09-21 00:00:00,5.5571,-0.21896,99704,12.635,3.62048611111111e-09,9.0077,0.57974,5.5657,156.06,323.2
1980-09-22 00:00:00,1.2973,-2.3356,99481,12.658,1.7869212962963e-11,7.5018,0.78064,2.7233,211.32,302.31
1980-09-23 00:00:00,1.6959,-4.8813,98978,20.01,3.76180555555556e-09,5.7781,0.86045,5.2004,187.25,349.22
1980-09-24 00:00:00,5.6856,-1.8346,99020,16.946,4.26180555555556e-08,9.6365,0.77117,5.9791,173.05,345.05
1980-09-25 00:00:00,4.4765,1.4612,99999,12.052,3.00752314814815e-10,6.3728,0.43699,4.7256,181.21,305.01
1980-09-26 00:00:00,2.0978,0.12591,100190,11.94,1.30104166666667e-09,8.6772,0.73801,2.1146,181.05,314.89
1980-09-27 00:00:00,0.52389,-1.3865,99889,12.403,4.67175925925926e-12,7.133,0.70577,1.5783,249,289.89
1980-09-28 00:00:00,0.96757,-5.1349,99314,19.478,0,3.615,0.36637,5.2713,245.06,304.46
1980-09-29 00:00:00,2.4826,-4.1809,98676,20.976,4.22048611111111e-11,6.3257,0.088803,4.8756,272.27,318.28
1980-09-30 00:00:00,3.5284,-0.96835,99147,13.634,2.88449074074074e-09,8.9286,0.14653,3.6631,243.13,300.57
1980-10-01 00:00:00,2.1323,-2.4156,98906,15.235,3.09664351851852e-12,6.6716,0.015044,3.2411,271.59,299.58
1980-10-02 00:00:00,4.9976,0.36298,99100,12.038,1.78344907407407e-09,5.0954,0.40402,5.0317,244.32,298.97
1980-10-03 00:00:00,0.032968,-1.2204,99471,11.993,6.10671296296296e-10,4.0991,0.15398,1.3058,234.12,282.98
1980-10-04 00:00:00,-1.116,-4.8112,98823,21.046,1.92905092592593e-08,3.3562,0.30008,4.9517,262.33,320.2
1980-10-05 00:00:00,0.33928,1.7022,98750,14.199,3.3599537037037e-07,13.116,0.97906,1.7401,100.08,369.05
1980-10-06 00:00:00,2.2732,3.6079,99699,9.6879,6.23263888888889e-08,6.1682,0.43599,4.2679,93.285,308.85
1980-10-07 00:00:00,2.1531,0.65913,99950,11.516,7.05092592592593e-09,8.0217,0.59822,2.2642,203.74,312.92
1980-10-08 00:00:00,-0.11779,-0.03911,99719,12.681,1.1572337962963e-08,9.5524,0.48342,0.14619,236.55,311.46
1980-10-09 00:00:00,-0.85492,-2.4975,98919,14.974,7.32280092592593e-09,7.5839,0.12354,2.6748,264.52,298.12
1980-10-10 00:00:00,0.95461,-2.837,98123,15.582,9.70092592592593e-08,7.5432,0.67988,3.0081,272.32,329.4
1980-10-11 00:00:00,4.5033,-2.3938,97602,9.9614,1.54236111111111e-07,7.0878,0.86286,5.1155,187.26,319.05
1980-10-12 00:00:00,5.5298,2.0956,98571,11.573,6.29282407407407e-08,7.983,0.73303,5.9212,154.83,327.6
1980-10-13 00:00:00,0.93558,1.5957,99697,11.264,2.1400462962963e-09,8.2572,0.37958,1.8636,237.06,308.16
1980-10-14 00:00:00,-0.80028,-0.82665,99747,14.721,0,9.58,0.091731,1.1654,292.08,298.42
1980-10-15 00:00:00,-1.1742,1.3401,99567,16.02,1.06042824074074e-11,10.321,0.85594,1.7898,284.77,309.99
1980-10-16 00:00:00,-3.8337,-0.83361,98885,18.521,9.45277777777778e-11,11.157,0.75732,3.9405,247.79,337.19
1980-10-17 00:00:00,-3.1051,-1.7424,98194,18.119,1.53726851851852e-08,10.344,0.55254,3.563,193.75,342.64
1980-10-18 00:00:00,0.65918,-0.69237,98141,15.73,1.08670138888889e-11,10.035,0.4961,0.99711,291.28,320.82
1980-10-19 00:00:00,0.68583,-1.932,97803,19.44,2.46400462962963e-08,10.687,0.5393,2.0517,213.55,353.24
1980-10-20 00:00:00,2.6521,-0.13143,98957,12.922,5.29027777777778e-11,9.1674,0.29951,2.6764,247.65,310.93
1980-10-21 00:00:00,-1.5347,-2.9952,98918,19.526,0,6.4432,0.11567,3.3949,323.18,307.82
1980-10-22 00:00:00,1.2763,-3.2123,98288,22.649,4.7119212962963e-08,10.373,0.81273,3.4574,221.55,370.32
1980-10-23 00:00:00,1.0763,4.1484,99585,11.039,1.26770833333333e-08,6.3525,0.34824,4.2876,199.26,304.95
1980-10-24 00:00:00,-1.2258,1.7475,99767,10.846,5.70208333333333e-12,4.8238,0.16938,2.1401,262.7,286.19
1980-10-25 00:00:00,-1.211,-2.4782,98963,16.697,0,6.6932,0.058072,2.7648,331.75,291.14
1980-10-26 00:00:00,2.421,-1.7318,98092,20.014,8.63078703703704e-09,7.5922,0.60009,2.979,305.65,334.55
1980-10-27 00:00:00,3.8868,3.3228,99099,10.048,3.56666666666667e-08,4.5816,0.47752,5.1253,249.6,294.54
1980-10-28 00:00:00,2.7274,2.2422,99686,11.842,6.42210648148148e-10,5.5319,0.71149,3.5338,193.33,323.15
1980-10-29 00:00:00,4.6513,0.68157,99551,12.53,1.61400462962963e-09,6.8956,0.57452,4.7136,196.75,319.8
1980-10-30 00:00:00,4.8279,1.3266,99415,12.694,1.31527777777778e-08,8.1068,0.6034,5.0202,218.91,321.25
1980-10-31 00:00:00,4.6963,0.98441,99188,12.931,5.65543981481481e-09,7.7925,0.6126,4.808,203.64,322.84
1980-11-01 00:00:00,3.0014,1.4842,99147,11.649,1.41018518518519e-08,7.5322,0.58992,3.3556,215.4,319.38
1980-11-02 00:00:00,1.9015,1.6511,99065,11.974,3.11331018518518e-09,7.3203,0.54069,2.5461,209.75,323.62
1980-11-03 00:00:00,-4.4099,-2.5878,98849,15.645,4.96481481481482e-08,1.6416,0.76872,5.1133,312.19,313.57
1980-11-04 00:00:00,1.6121,-5.2913,97633,14.662,1.52523148148148e-07,11.025,0.85725,5.5317,116.07,359.89
1980-11-05 00:00:00,6.954,0.22681,98003,13.183,7.88668981481482e-08,11.578,0.96873,6.9686,100.25,359.72
1980-11-06 00:00:00,2.5402,3.1668,99090,12.348,5.45868055555556e-08,10.362,0.70663,4.0647,189.84,335.7
1980-11-07 00:00:00,1.5823,1.6864,99510,12.762,2.28715277777778e-09,8.4777,0.47999,2.3155,257.4,314.96
1980-11-08 00:00:00,1.438,2.3634,99541,13.231,1.01996527777778e-08,8.8377,0.51812,2.7777,258.73,318.77
1980-11-09 00:00:00,-1.542,0.96306,99450,14.419,0,9.6924,0.21331,1.8261,316.87,301.61
1980-11-10 00:00:00,-0.73417,-1.7126,99104,20.682,0,8.1722,0.022373,1.9234,357.45,311.75
1980-11-11 00:00:00,-0.16367,-2.1086,98905,23.807,0,5.3831,0.32813,2.2363,358.65,321.11
1980-11-12 00:00:00,0.065674,-3.4052,98491,27.205,0,6.5136,0.080093,3.4653,353.84,342.14
1980-11-13 00:00:00,0.34461,1.1198,98804,20.176,8.47349537037037e-09,10.127,0.76185,1.2533,293.92,353.31
1980-11-14 00:00:00,-2.3011,2.1244,99260,18.353,0,12.113,0.25164,3.1399,337.17,340.94
1980-11-15 00:00:00,-1.9951,-1.6822,98840,27.964,5.28518518518519e-11,12.288,0.2169,2.646,341.83,366.91
1980-11-16 00:00:00,0.48329,-0.90742,98555,25.159,0,13.593,0.96178,1.0904,316.78,368.2
1980-11-17 00:00:00,2.4399,-0.98566,98011,23.129,5.78877314814815e-09,13.13,0.83276,2.6401,250.83,372.19
1980-11-18 00:00:00,5.7545,1.517,98766,13.446,3.3630787037037e-08,7.4401,0.51353,5.9623,213.38,319.55
1980-11-19 00:00:00,0.13073,0.42263,99551,13.836,0,5.8982,0.046727,0.45425,348.24,288.45
1980-11-20 00:00:00,-0.20388,2.5553,99701,16.61,1.44652777777778e-11,8.1428,0.22994,2.5685,355.57,305.32
1980-11-21 00:00:00,-2.9143,3.9604,100010,13.649,0,6.7832,0.349,4.9177,352.01,282.85
1980-11-22 00:00:00,-2.453,2.5934,100020,14.426,0,7.2355,0.00018489,3.5713,378.05,282.73
1980-11-23 00:00:00,-2.073,2.0621,99684,16.368,0,7.8865,0.20777,2.9256,372.21,294.86
1980-11-24 00:00:00,-2.2953,1.2747,99336,18.927,0,9.1236,0.35599,2.6308,353.46,322.22
1980-11-25 00:00:00,-2.5547,-0.85228,98811,23.62,0,10.28,0.40941,2.6998,363.76,335.73
1980-11-26 00:00:00,0.84649,-0.86132,98316,26.465,1.85405092592593e-09,9.0619,0.76257,1.2136,330.43,372.74
1980-11-27 00:00:00,4.4126,0.52132,98574,18.741,8.44780092592592e-09,11.629,0.86767,4.4688,241.97,355.5
1980-11-28 00:00:00,3.9682,2.3895,98840,15.109,4.7724537037037e-09,8.9144,0.66164,4.6404,237.35,348.36
1980-11-29 00:00:00,-2.1155,2.2151,98946,14.719,4.3337962962963e-12,7.9247,0.41891,3.065,331.32,299.13
1980-11-30 00:00:00,-3.0198,-0.038701,98706,21.063,0,7.5369,0.98193,3.0374,287.25,343.74
1980-12-01 00:00:00,-0.65164,-2.7165,97835,21.715,5.56030092592593e-08,11.245,0.91198,2.7977,185,380.12
1980-12-02 00:00:00,6.2167,-2.0735,97891,16.735,4.61354166666667e-08,11.841,0.52581,6.5558,316.77,335.11
1980-12-03 00:00:00,3.1226,2.7852,98998,14.433,4.4568287037037e-09,8.6974,0.76632,4.1879,202.55,346.24
1980-12-04 00:00:00,0.27331,2.3884,99567,12.805,1.31041666666667e-11,6.7044,0.37611,2.405,238.68,309.77
1980-12-05 00:00:00,-0.76944,1.552,99720,16.054,0,8.8651,0.013899,1.7495,379.54,300.77
1980-12-06 00:00:00,-1.0965,1.5195,99801,18.333,0,10.37,0.34972,1.8768,373.5,315.15
1980-12-07 00:00:00,-2.1147,0.40873,99543,23.826,0,10.137,0.075636,2.1622,370.89,333.52
1980-12-08 00:00:00,-1.7553,-2.4495,99206,28.448,0,5.7071,0.3965,3.0398,385.55,338.88
1980-12-09 00:00:00,-0.13215,-2.4226,98870,31.491,0,5.3614,0.034594,2.4886,381.57,362.69
1980-12-10 00:00:00,1.1114,0.10902,98593,28.774,2.31759259259259e-10,10.134,0.36337,1.2982,356.93,371.46
1980-12-11 00:00:00,-1.0366,2.7954,98780,19.232,2.19583333333333e-08,12.092,0.95235,2.9901,237.19,368.14
1980-12-12 00:00:00,0.37295,2.6215,98450,16.55,7.58449074074074e-09,11.191,0.607,2.6622,291.97,347.7
1980-12-13 00:00:00,5.3054,1.2994,98451,14.347,5.11863425925926e-08,9.0461,0.5539,5.4759,254.21,328.68
1980-12-14 00:00:00,2.7451,2.2932,98858,14.533,5.55219907407407e-09,7.4142,0.7399,3.5838,201.55,341.24
1980-12-15 00:00:00,2.6755,1.121,98657,13.403,1.09293981481481e-07,7.4956,0.77118,2.9135,206.21,337.39
1980-12-16 00:00:00,3.016,4.1116,98746,13.891,3.09525462962963e-08,8.4969,0.491,5.1029,292.45,322.5
1980-12-17 00:00:00,1.5285,3.9737,98960,13.551,1.26319444444444e-08,7.9966,0.42285,4.2643,309.35,317.89
1980-12-18 00:00:00,-1.3077,0.83299,99034,14.874,8.84467592592593e-10,7.7221,0.25435,1.5573,282.94,307.42
1980-12-19 00:00:00,0.39341,-3.0981,98689,23.034,0,4.8755,0.40191,3.1722,388.77,316.75
1980-12-20 00:00:00,0.5393,-3.5187,98794,27.39,0,3.0405,0.14074,3.6269,386.62,336.26
1980-12-21 00:00:00,1.2305,-1.61,98563,27.608,0,5.5032,0.61097,2.0375,376.71,352.17
1980-12-22 00:00:00,-0.31789,4.9324,99067,17.084,4.77650462962963e-09,9.9273,0.55949,4.9445,212.57,349.47
1980-12-23 00:00:00,-2.412,2.3924,99051,17.042,0,8.5892,0.0073275,3.4013,382.25,307.34
1980-12-24 00:00:00,0.055702,1.8358,98847,21.171,2.01990740740741e-12,9.3829,0.16062,1.8494,386.22,317.36
1980-12-25 00:00:00,-2.0411,3.5894,99180,18.239,0,11.874,0.21649,4.1322,384.91,310.21
1980-12-26 00:00:00,-1.0753,1.2737,98713,20.4,0,11.085,0.39758,1.6785,381.64,318.83
1980-12-27 00:00:00,0.46956,0.66626,98233,24.246,0,10.382,0.68996,0.85526,354.83,346.27
1980-12-28 00:00:00,0.32629,5.4783,98938,17.493,3.08611111111111e-10,10.426,0.55766,5.4889,317.84,353.15
1980-12-29 00:00:00,-1.9806,3.3547,99492,16.962,0,9.61,0.07582,3.8976,384.82,297.18
1980-12-30 00:00:00,-1.4155,0.84398,99240,21.152,0,8.6944,0.38142,1.6714,392.53,308.54
1980-12-31 00:00:00,-0.1811,-1.0936,98718,26.712,0,5.8764,0.31029,1.1897,392.49,328.89
1981-01-01 00:00:00,-0.5144,1.7553,98764,23.536,2.003125e-12,11.832,0.67806,1.8332,364.19,357.63
1981-01-02 00:00:00,-0.17829,1.3868,98609,26.738,3.11365740740741e-10,13.584,0.26512,1.4027,370.92,365.31
1981-01-03 00:00:00,-1.2682,4.6452,99280,17.78,1.44131944444444e-12,10.421,0.44598,4.8171,348.61,324.4
1981-01-04 00:00:00,-2.5555,4.1061,99603,17.333,-2.409375e-22,10.011,0.0074609,4.8375,376.62,310.62
1981-01-05 00:00:00,-2.3119,3.1652,99342,20.989,-2.409375e-22,13.498,0.2176,3.9254,375.51,331.54
1981-01-06 00:00:00,-2.8293,3.2759,99200,21.396,-2.409375e-22,12.93,0.58671,4.3324,325.98,350.6
1981-01-07 00:00:00,-2.2708,0.84853,98883,24.974,5.69236111111111e-11,10.809,0.48944,2.432,363.09,350.05
1981-01-08 00:00:00,-1.0658,-2.3335,98582,26.581,4.53263888888889e-09,15.185,0.97434,2.5672,219.2,402.44
1981-01-09 00:00:00,1.0676,0.63077,98618,23.848,2.73344907407407e-08,15.455,0.82633,1.3389,273.73,393.43
1981-01-10 00:00:00,-2.2517,3.7726,99399,17.036,-2.409375e-22,10.395,0.3796,4.3948,363.23,314.44
1981-01-11 00:00:00,-2.7753,2.3407,99336,19.265,-2.409375e-22,10.568,5.5397e-05,3.6317,378.67,314.73
1981-01-12 00:00:00,-2.1224,0.45543,98888,24.731,-2.409375e-22,11.479,0,2.19,373.08,338.44
1981-01-13 00:00:00,-1.4046,-1.2782,98451,32.324,-2.409375e-22,12.051,0.22084,1.9222,348.88,392.79
1981-01-14 00:00:00,0.43533,0.5203,98336,29.421,1.58055555555556e-09,13.457,0.37692,0.78466,303.83,395.38
1981-01-15 00:00:00,-1.5139,4.0674,98706,22.811,5.43796296296296e-11,14.566,0.29777,4.3524,337.98,364.77
1981-01-16 00:00:00,-1.5959,2.7427,98570,25.46,6.69861111111111e-10,14.89,0.31849,3.1818,292.8,377.07
1981-01-17 00:00:00,1.1267,0.38951,98284,27.284,3.82662037037037e-09,16.452,0.060038,1.2572,346.87,382.23
1981-01-18 00:00:00,0.36728,2.8623,98732,19.446,1.55e-11,13.057,0.054517,2.8951,342.45,338.62
1981-01-19 00:00:00,-1.9366,3.0858,99241,18.739,2.25196759259259e-12,11.628,0.19787,3.6464,361.05,320.05
1981-01-20 00:00:00,1.3302,0.023475,98738,24.756,3.44699074074074e-12,11.833,0.60417,1.3883,346.44,360.23
1981-01-21 00:00:00,0.96512,4.3654,99205,17.196,3.00219907407407e-11,7.5454,0.43263,4.4712,318.96,341.99
1981-01-22 00:00:00,-0.65834,3.2663,99543,16.778,2.01782407407407e-12,8.6745,0.30116,3.3335,296.52,325.69
1981-01-23 00:00:00,-2.1963,2.33,99447,20.022,-2.409375e-22,12.899,0.15443,3.2063,364.51,323.53
1981-01-24 00:00:00,-0.68194,-0.31027,98957,25.896,-2.409375e-22,11.291,0,0.80732,363.13,349.59
1981-01-25 00:00:00,0.048948,-1.0753,98399,31.244,-2.409375e-22,12.828,0.2316,1.1426,332.3,396.51
1981-01-26 00:00:00,0.63357,0.64831,98353,25.214,1.41886574074074e-07,17.079,0.81539,1.0445,233.27,411.83
1981-01-27 00:00:00,-2.5717,5.1363,98780,17.478,2.77627314814815e-08,14.769,0.80528,5.7482,174.51,383.05
1981-01-28 00:00:00,-2.7128,4.998,98923,16.975,1.00890046296296e-12,12.57,0.20962,5.6896,346.12,322.06
1981-01-29 00:00:00,-2.4971,3.6786,98940,18.154,-2.409375e-22,12.745,0.032623,4.4498,354,325.22
1981-01-30 00:00:00,-1.4777,3.1439,98918,19.747,-2.409375e-22,13.38,0.037049,3.4784,359.74,321.06
1981-01-31 00:00:00,-2.3687,3.0241,99091,21.599,4.32384259259259e-13,13.849,1.6386e-05,3.8461,357.57,329.21
1981-02-01 00:00:00,-2.6788,0.73411,98814,25.607,-2.409375e-22,14.69,0.30877,2.7948,349.15,362.94
1981-02-02 00:00:00,-1.203,-2.8519,98318,30.436,3.05104166666667e-10,14.245,0.1199,3.0969,335.58,391.72
1981-02-03 00:00:00,2.0416,2.1125,98487,24.489,7.42928240740741e-09,17.08,0.43514,2.951,303.82,397.36
1981-02-04 00:00:00,1.2677,5.7538,99008,17.121,1.32291666666667e-08,12.335,0.7832,5.8933,177.34,357.75
1981-02-05 00:00:00,-0.43659,6.2399,99183,16.67,6.33043981481482e-09,11.133,0.82518,6.2566,211.55,360.84
1981-02-06 00:00:00,-1.6836,4.4324,98979,16.522,4.82407407407407e-11,12.32,0.29096,4.7452,260.53,328.28
1981-02-07 00:00:00,-0.16803,0.19851,98274,21.149,-2.409375e-22,12.943,0.52577,0.32457,339.23,338.16
1981-02-08 00:00:00,3.6768,-1.4327,97847,24.599,1.40451388888889e-11,12.445,0.25107,3.9542,320.35,364.16
1981-02-09 00:00:00,4.0153,1.7382,98805,17.79,2.10729166666667e-10,9.1455,0.58276,4.3889,295.76,339.1
1981-02-10 00:00:00,-1.118,2.752,99365,15.899,1.21168981481481e-11,8.4863,0.34807,2.9709,217.28,323.84
1981-02-11 00:00:00,-1.9724,2.088,99108,16.671,-2.409375e-22,8.8141,0.040471,2.8746,321.09,307.71
1981-02-12 00:00:00,-1.7779,-1.1804,98683,25.738,-2.409375e-22,8.669,0.023825,2.1515,340.11,344.16
1981-02-13 00:00:00,-0.39903,-0.20434,98696,29.266,8.72453703703704e-09,17.96,0.72558,0.66189,273.49,424.53
1981-02-14 00:00:00,-2.1603,1.0656,98673,27.9,2.003125e-12,19.062,0.51571,2.4176,227.44,412.06
1981-02-15 00:00:00,-0.46296,1.0956,98646,29.053,5.22268518518519e-12,17.682,0.14456,1.2108,301.46,404.46
1981-02-16 00:00:00,-1.8119,3.4821,98777,24.011,-2.409375e-22,17.332,0.035614,3.9395,316.38,378.38
1981-02-17 00:00:00,-2.423,5.7296,98874,18.681,4.32384259259259e-13,11.899,0.32942,6.2241,312.27,351.78
1981-02-18 00:00:00,-2.8469,5.049,99005,16.699,-2.409375e-22,9.8427,0.29693,5.7971,310.65,319.78
1981-02-19 00:00:00,-2.9676,5.0395,99072,16.167,8.01585648148148e-11,10.366,0.28601,5.851,221.94,317.65
1981-02-20 00:00:00,-2.0442,4.5281,98932,16.233,2.44421296296296e-11,10.311,0.26648,4.9697,295.69,321.58
1981-02-21 00:00:00,-1.3291,4.7675,98761,15.824,-2.409375e-22,9.4277,0.37821,4.9512,286.57,315.85
1981-02-22 00:00:00,-1.3947,2.7508,98836,15.766,-2.409375e-22,10.247,0.17559,3.0859,301.47,308.83
1981-02-23 00:00:00,-0.19534,0.75931,98751,19.192,-2.409375e-22,9.5159,0.065622,0.78931,325.23,310.01
1981-02-24 00:00:00,-1.7666,2.9818,99061,18.226,1.81967592592593e-12,11.548,0.064398,3.4688,311.85,319.15
1981-02-25 00:00:00,-2.2627,1.9583,99052,18.92,-2.409375e-22,12.02,0.023526,2.994,314.56,319.32
1981-02-26 00:00:00,-1.6476,-1.4397,98628,25.087,-2.409375e-22,8.3716,0.071771,2.2016,315.37,338.87
1981-02-27 00:00:00,1.3483,1.0203,98404,24.208,1.72569444444444e-08,11.018,0.83628,1.7518,285.23,370.31
1981-02-28 00:00:00,1.1735,-1.6763,98138,16.685,4.63796296296296e-07,14.989,0.8637,2.0769,80.287,370.94
1981-03-01 00:00:00,7.4481,-5.4753,97727,15.093,1.63668981481481e-07,11.764,0.80599,9.252,238.03,343.34
1981-03-02 00:00:00,6.9391,-2.3847,98294,14.791,1.41157407407407e-07,12.278,0.78181,7.3432,146.15,349.48
1981-03-03 00:00:00,4.7582,1.3263,99017,15.761,1.96053240740741e-08,11.139,0.40455,4.9552,210.55,333.03
1981-03-04 00:00:00,0.67405,2.5092,99463,14.958,1.09252314814815e-08,10.177,0.60901,2.6067,225.13,327.68
1981-03-05 00:00:00,-2.2508,1.1405,99489,14.968,5.22592592592593e-11,9.6306,0.23736,2.5265,234.93,306.76
1981-03-06 00:00:00,-2.7878,-2.8541,99072,21.435,-2.409375e-22,7.5331,0.60401,3.9928,292.71,330.64
1981-03-07 00:00:00,2.8635,-0.60549,98674,20.389,1.20081018518519e-08,12.353,0.65691,2.9474,216.68,361.66
1981-03-08 00:00:00,4.98,0.17818,98658,16.509,2.74525462962963e-08,11.149,0.57602,4.9929,203.47,342.62
