date;obs;ERA5;m_1;m_10;m_11;m_12;m_13;m_14;m_15;m_16;m_17;m_18;m_19;m_2;m_20;m_21;m_22;m_23;m_24;m_25;m_3;m_4;m_5;m_6;m_7;m_8;m_9
08-Jul-1993 12:00:00;NaN;106368;361712;145424;3817104;172528;151280;112672;2382400;220928;108160;77536;123088;311408;1490976;175392;1033472;316784;175392;399104;914336;2529360;427008;125696;668448;1194160;102304
09-Jul-1993 12:00:00;NaN;129160;282256;141888;3716224;167696;172016;131872;2870224;281664;106224;44032;120304;578816;1582528;138848;1181664;146320;138848;237616;703472;2567264;309920;96384;524416;1244320;145440
10-Jul-1993 12:00:00;NaN;143400;158768;116160;3153504;164592;203040;128816;2453472;273824;104304;42032;118128;724864;1962688;111360;981248;163728;111360;157152;501376;2745792;389792;122912;933088;1004848;142784
11-Jul-1993 12:00:00;NaN;112816;97344;183168;2613696;161632;170224;250736;2037824;206528;102416;72880;116000;882832;2331280;67248;743168;326640;67248;143664;335120;2739488;1042688;178320;1245792;891648;239312
12-Jul-1993 12:00:00;NaN;530024;105456;411584;2139360;192944;639072;308112;1666992;258720;336640;70832;113904;981936;2189952;64592;533088;379248;64592;327856;261072;2442144;1429168;143056;1072160;861104;198032
13-Jul-1993 12:00:00;NaN;518064;102528;478624;1788672;188256;1318304;170736;1581584;345920;501472;40928;111856;773824;1815248;63344;353184;241232;63344;993008;249248;2018048;1165920;57488;883744;985216;201424
14-Jul-1993 12:00:00;NaN;183056;114336;308416;1484640;153936;1398448;103168;1695696;284256;309696;39088;109856;574848;1678640;62208;331040;156208;62208;1682336;244480;1637824;890736;53600;672480;1133712;380960
15-Jul-1993 12:00:00;NaN;201408;134960;165024;1398048;150352;1276992;99312;1578448;192832;135296;99328;148176;927456;1556336;61088;392000;109472;61088;1878960;278928;1350304;631680;52448;487776;1217520;915184
16-Jul-1993 12:00:00;NaN;118792;128896;106976;1576192;182256;1095056;280736;1319136;187232;140112;224448;144208;1324064;1264816;95312;442880;84336;95312;1753856;272400;1319664;399760;165904;390752;1923200;1495760
17-Jul-1993 12:00:00;NaN;57472;103216;102016;1666528;177760;831920;316928;1149840;201632;208384;252320;105184;1272032;996480;92640;489888;82032;92640;1488128;264992;1278176;206176;186048;371232;2808816;1520992
18-Jul-1993 12:00:00;NaN;54456;193248;174400;1919712;143248;649024;204224;968288;197344;263328;147872;102208;1099200;758624;79488;410912;80528;79488;1243120;258144;1250976;110512;157168;363840;3285232;1272224
19-Jul-1993 12:00:00;NaN;63360;245504;168848;2061600;139824;488208;204096;1020928;177632;187664;83856;248688;930464;1215344;197552;275104;79072;197552;1091056;224000;1427328;95056;189232;425920;3554176;965136
20-Jul-1993 12:00:00;NaN;59352;255456;98496;2039456;362176;301056;195728;1112592;174048;90080;60064;239264;951424;1693360;214736;212864;77648;214736;904608;748448;1386496;92400;142000;545824;3487648;695696
21-Jul-1993 12:00:00;NaN;173528;328000;148592;1954112;347536;171728;140944;941376;170880;214896;35408;100880;1128096;1540992;99616;202368;76256;99616;1227648;1082016;1123888;90720;193360;491840;3077440;471616
22-Jul-1993 12:00:00;NaN;214064;549104;230016;1765280;184400;124928;89056;726032;199520;206720;33808;118720;1120672;1431392;103360;198432;74880;103360;1494752;847360;877264;89072;605792;362848;2849344;278496
23-Jul-1993 12:00:00;NaN;167432;638592;423920;1550784;174224;226560;85888;595392;282848;262080;33120;130512;984512;1352544;126176;194848;109472;126176;1230736;758080;657312;154704;825216;332768;2771712;239168
24-Jul-1993 12:00:00;NaN;130000;451616;676720;1352000;315952;321520;84256;475248;310528;270560;219888;148432;1095040;1382304;79904;400352;339472;79904;964320;1302912;559904;149824;632928;602336;2525856;448656
25-Jul-1993 12:00:00;NaN;61784;268656;759424;1216832;332816;451696;82752;318688;222272;105888;418928;130352;1320704;1336160;52032;566240;293344;52032;717152;1669952;1041824;86384;417680;1100096;2182176;519136
26-Jul-1993 12:00:00;NaN;130184;134688;647696;1069472;218656;498896;81248;923328;157792;78992;275120;253344;1273056;1151712;189520;607200;154896;189520;492368;1396544;1413344;82960;218016;1275680;1964800;357456
27-Jul-1993 12:00:00;NaN;179784;279840;941904;900704;180704;350944;79792;1429968;153312;122752;115744;318448;1065696;1236288;182080;581664;180768;182080;298672;1116544;1220576;81344;96816;1417248;1856064;194320
28-Jul-1993 12:00:00;NaN;101272;819072;1179792;693280;120432;205488;78352;1201344;150464;119136;188336;262096;919680;1270112;87024;1038848;105216;87024;221264;858944;977904;79888;60560;1771872;1672416;98576
29-Jul-1993 12:00:00;NaN;55408;1327728;951424;501696;204240;124416;76944;998848;147776;112656;160896;243040;822240;1059168;103504;1439680;67328;103504;204880;630464;1069280;78432;55008;1777280;1421056;78048
30-Jul-1993 12:00:00;NaN;203152;2006800;806672;380288;197520;110144;75552;1142112;145120;323040;50128;144272;810816;826816;69952;1223296;80352;69952;183936;423136;1668576;77040;53744;1468352;1616192;264608
31-Jul-1993 12:00:00;NaN;191808;2380480;798848;344416;114816;107280;74192;1212432;142496;307600;29712;82720;1434592;671328;46640;1046688;440048;46640;195872;279104;1970176;75648;414944;1246144;1839456;415616
01-Aug-1993 12:00:00;NaN;49536;2083008;945472;335744;212928;144480;72864;961744;139936;136624;98288;79328;1963200;622784;119440;1148864;434208;119440;223488;227232;1794304;211104;915600;1194112;1613728;590992
02-Aug-1993 12:00:00;NaN;40576;1802352;1067248;329664;224704;185264;237776;723472;137408;114240;94912;116176;1872384;567072;465376;1163328;154944;465376;204128;218496;1530976;301664;967840;1421632;1450560;1395472
03-Aug-1993 12:00:00;NaN;275464;1724624;1058192;323712;127472;189968;382720;502784;134944;82752;29952;183856;1743936;474464;962336;1265024;115680;962336;171408;214400;1344480;239136;756848;1568736;1293536;2294208
04-Aug-1993 12:00:00;NaN;324160;1649440;1012768;317856;105216;315360;220848;440624;132512;115008;26880;143728;1596672;554144;1433248;2236032;85632;1433248;167568;210528;1219584;139824;531488;1750784;1168672;2508704
05-Aug-1993 12:00:00;NaN;114008;1413552;863264;312160;102672;303376;72704;740384;130112;489824;354416;98000;1432256;746336;1743760;2793664;81648;1743760;192912;206752;1011840;71472;419264;2597408;1700928;2257968
06-Aug-1993 12:00:00;NaN;79984;1120496;642400;306560;100800;238480;66816;1180768;127776;615648;338448;207376;1831680;736256;1864464;2434656;57872;1864464;278592;217760;783520;220560;313920;2977184;2250048;1949088
07-Aug-1993 12:00:00;NaN;80944;846192;864368;300992;159584;217184;65344;1642816;125504;1013808;187536;264784;2314592;566752;1796896;2023712;56064;1796896;338528;213280;629184;211776;152352;2560544;2138144;1624064
08-Aug-1993 12:00:00;NaN;53216;599696;1187824;295616;440576;126016;64160;1936640;236000;2044240;170656;474912;2292224;491456;1720448;1652032;54992;1720448;246896;273568;615296;89520;78352;2133696;1819424;1285776
09-Aug-1993 12:00:00;NaN;148016;392320;1094128;290272;537504;115328;63008;1963520;227904;2408496;30064;697680;2195072;411712;2163632;1330208;54000;2163632;155440;316384;602880;83056;91120;1734080;1509024;990368
10-Aug-1993 12:00:00;NaN;223968;236176;863632;285056;262256;183328;61888;1916544;121856;2195360;24384;811264;2163680;342912;2577056;1049920;53024;2577056;150336;238784;484192;63744;227824;1374176;1227392;1073056
11-Aug-1993 12:00:00;NaN;203472;165184;687136;279904;338880;160448;60752;1702272;222400;1890304;63840;1048064;1985184;305472;2424080;805088;52080;2424080;232688;310336;347136;61984;524176;1054688;981984;1548736
12-Aug-1993 12:00:00;NaN;293632;153952;531520;274880;412480;249520;83424;1385024;214656;1530480;108704;1380064;1639968;256768;2425488;588704;108672;2425488;324080;298880;280608;60832;731760;1348096;770080;1650496
13-Aug-1993 12:00:00;NaN;370240;216704;351936;269920;214032;822976;127488;1105248;115424;1213760;132400;1710256;1320384;250816;2477584;397056;144080;2477584;292048;181728;268800;59744;1461568;1599904;586688;1350544
14-Aug-1993 12:00:00;NaN;296168;226352;211120;265088;398352;1354368;102496;857504;199424;1002240;236864;1728384;1031488;246208;2288832;311840;88528;2288832;289808;175680;334688;177632;2204208;1318720;433344;1501808
15-Aug-1993 12:00:00;NaN;175504;267808;178096;260288;1075504;1344304;58144;649856;648352;1061344;445008;1546192;805888;241792;2144768;277664;49952;2144768;229696;321536;411584;170992;2566544;1048256;389248;1929344
16-Aug-1993 12:00:00;NaN;211136;243248;167280;255616;1613728;1079136;55584;483072;539744;1050032;873536;1355616;932320;237440;1910096;242240;100768;1910096;202352;377856;336640;60448;2697568;854272;371840;2245680
17-Aug-1993 12:00:00;NaN;419816;142912;138864;251008;1578944;1353040;54496;343296;116000;819280;1048608;1105936;1209632;233152;1571648;237152;97504;1571648;194064;233760;251584;73488;2526912;791872;333536;2255824
18-Aug-1993 12:00:00;NaN;466648;137776;135664;339360;1290336;1899120;94240;269248;103296;600384;1065488;852400;1197440;249632;1270064;232832;47792;1270064;131648;165088;245248;209280;2346176;743840;326880;2056208
19-Aug-1993 12:00:00;NaN;327976;135184;133200;368288;1231056;2079792;304928;255200;100896;390144;1085984;629984;1134848;279136;1008768;228672;45168;1008768;127664;300128;240768;185552;2130160;616736;320960;2103888
20-Aug-1993 12:00:00;NaN;184360;132736;151312;629600;1166384;2029952;304032;405280;99104;223104;1143456;432528;1420256;254048;1063568;224512;44224;1063568;125280;387744;236416;57152;1851680;465344;359584;2659680
21-Aug-1993 12:00:00;NaN;83392;130352;147888;567232;906016;1947360;181904;465568;97312;150592;1139744;255648;1861344;217632;1221824;220512;43424;1221824;123024;413696;232192;51952;1514544;372672;378432;3046224
22-Aug-1993 12:00:00;NaN;136704;169360;126688;280992;656528;1758656;127040;324896;95552;139888;889296;151952;1935840;212960;1200320;216512;42656;1200320;120816;825280;227968;50736;1210688;344960;330368;2802176
23-Aug-1993 12:00:00;NaN;177104;164912;230288;267200;552432;1446400;51712;250016;93824;137008;653008;126944;1694272;209056;1323552;212640;41872;1323552;118624;1053536;223904;49824;1003056;337024;355616;2468272
24-Aug-1993 12:00:00;NaN;112968;124576;641472;552320;775104;1160896;48160;234400;92160;134528;443264;122480;1447520;205344;1593504;235584;41136;1593504;116496;853728;219872;48912;874256;355392;364448;2128096
25-Aug-1993 12:00:00;NaN;65800;121264;827120;725824;942032;903744;47136;243744;90496;132112;502192;262384;1326528;201600;1819584;230304;40384;1819584;114416;643200;215872;48048;702720;1197184;306016;1825152
26-Aug-1993 12:00:00;NaN;63792;119040;658848;406496;812512;704496;79280;304576;88864;129728;554304;252768;1181856;197984;1748800;201984;39648;1748800;112336;718432;212032;276544;504944;1866336;283072;1610880
27-Aug-1993 12:00:00;NaN;57416;116880;801472;213952;758784;527792;77040;374752;150304;127392;394416;155312;949216;194432;1440384;275040;38960;1440384;110320;813696;208192;285984;330864;1993472;333376;1350624
28-Aug-1993 12:00:00;NaN;38136;114800;896704;262112;689568;341296;45856;305888;202240;125104;240288;221520;745568;190912;1149792;330272;38240;1149792;376304;660896;204448;73152;698704;2050144;325120;1067808
29-Aug-1993 12:00:00;NaN;49312;112720;913408;340128;563648;635824;43904;242144;139872;122864;121296;185552;576928;320576;1112704;252128;37552;1112704;453568;855584;200768;45952;1165856;1767392;268832;879104
30-Aug-1993 12:00:00;NaN;87832;110688;944000;279840;716256;1349760;43040;233760;84480;120640;73216;114960;433440;392096;1080896;188832;36880;1080896;200128;1089536;197152;43920;1354032;1470720;290400;720768
31-Aug-1993 12:00:00;NaN;73992;108704;781504;329888;1396928;1829408;42256;206208;81248;118464;65696;108384;341856;534368;861024;246624;36224;861024;105552;967840;193600;43088;1383472;1200608;284064;565440
01-Sep-1993 12:00:00;NaN;39168;121376;372928;2620352;22336;800992;83328;539584;132208;2267840;1206816;89984;84544;132256;807584;316672;1808320;807584;166848;159552;1224768;162400;566304;25744;1552768;1553344
02-Sep-1993 12:00:00;NaN;92040;213584;512832;2692512;21920;607808;81856;446016;46192;1896800;1192096;615200;109504;100000;697856;235488;2141152;697856;138304;107584;1237216;155232;379712;25280;2861568;1310496
03-Sep-1993 12:00:00;NaN;86840;134032;534944;2481024;54272;444256;80352;358688;139632;1555520;1143872;972288;106720;94624;581440;336896;2025920;581440;125856;99136;1072960;152288;218432;24832;3070752;1057792
04-Sep-1993 12:00:00;NaN;39512;122688;394976;2730176;52736;297504;145216;223712;379808;1257056;1153696;1401808;80896;92768;599584;857472;1700832;599584;310560;96992;854944;149504;113120;24384;2678432;832960
05-Sep-1993 12:00:00;NaN;36392;181936;344064;3059584;86464;453984;140608;146432;280128;1059808;1834816;1770768;78656;107424;1263552;1092608;1715584;1263552;634208;95232;655680;146848;167104;23936;2372288;639808
06-Sep-1993 12:00:00;NaN;32256;136512;458240;2911232;82352;812128;323840;129664;48144;882080;2737920;1929232;96096;137824;1670880;1046144;2241824;1670880;1711104;93536;484064;144192;179424;23520;2061888;697568
07-Sep-1993 12:00:00;NaN;31520;70240;587104;2611168;115040;866848;698464;126112;22080;661280;3019488;2044512;93792;177408;1433472;1118176;2715488;1433472;2429312;91840;330912;141600;218176;23088;1717504;781536
08-Sep-1993 12:00:00;NaN;30688;243360;815264;2180576;108560;957216;866560;123808;20208;717216;2951648;1777280;75072;142304;1173056;1035872;2732256;1173056;2107968;238144;205696;139040;320704;22672;1425856;769376
09-Sep-1993 12:00:00;NaN;30160;411040;969120;1798496;23200;1411488;800768;121568;19728;852672;2616032;1524256;73152;86528;921280;836320;2838592;921280;1796672;265696;147168;206176;380672;22272;1177824;870208
10-Sep-1993 12:00:00;NaN;29528;328768;843616;1464768;19344;1787872;619936;119360;19392;751744;2320128;1288352;71808;83264;1068960;657152;3084672;1068960;1686848;126080;137408;281472;357760;21856;961440;934432
11-Sep-1993 12:00:00;NaN;29280;484960;688512;1243456;332448;1993440;449152;117248;19024;581664;2046560;1023776;70528;81696;1185248;496896;2914592;1185248;1727744;86752;134592;379872;225504;119408;775360;1545152
12-Sep-1993 12:00:00;NaN;37000;609664;996320;1049536;340224;2377920;302912;115104;461872;422304;1880192;799328;69216;80224;953120;349824;2611488;953120;1580640;143552;156128;307456;120512;115136;612512;2075424
13-Sep-1993 12:00:00;NaN;50088;731216;2232320;823136;50512;2444320;176160;132032;1074048;280928;1789440;709312;97696;78752;833376;210176;2328352;833376;1272032;139136;189536;167744;76000;212480;458560;1882144
14-Sep-1993 12:00:00;NaN;41544;1193360;2927904;626272;69744;2282880;102304;129024;1481184;206336;1553600;1652832;289632;77376;729760;124832;1972416;729760;1000672;117024;188000;443744;68800;329600;342336;1573824
15-Sep-1993 12:00:00;NaN;27888;1469856;2588640;445568;65824;2137536;84608;109568;1912000;192160;1667648;2903360;251552;75936;562464;595936;1646624;562464;1095328;112224;272416;697376;137600;150816;295904;1342240
16-Sep-1993 12:00:00;NaN;31224;1349280;2177664;302048;73424;1811488;81408;107072;1994560;188032;1786144;3119296;70336;74592;415648;1059616;1357184;415648;1290976;201376;242592;801984;133056;25232;286688;1137952
17-Sep-1993 12:00:00;NaN;37984;1228032;1796832;238848;248688;1550144;79840;243648;1900032;184640;1537568;2750112;63584;73280;279552;983264;1112608;279552;1163040;192928;292896;972832;67104;19760;281408;911232
18-Sep-1993 12:00:00;NaN;33088;1359840;1475072;250080;246208;1413824;78432;234592;1986816;181280;1267456;2351008;62080;71904;188704;838720;903424;188704;1046144;598976;382176;947936;63776;18928;276320;710496
19-Sep-1993 12:00:00;NaN;25480;1352576;1216672;244448;76560;1240352;77024;105216;1881184;178048;1569440;1991776;60992;70656;160704;850080;718720;160704;931904;998816;768384;966432;62496;18560;271360;533952
20-Sep-1993 12:00:00;NaN;29544;1103968;1134944;220320;18928;1004320;103200;99744;2002208;218240;1967072;1649056;59872;69376;155264;821184;685664;155264;729984;1364544;1114464;2041472;61376;18240;266496;447456
21-Sep-1993 12:00:00;NaN;123904;914048;1108352;215840;15808;793536;100576;97760;2610080;212768;1869536;1367744;58784;68096;278464;1182432;654720;278464;598976;1901504;1030272;3174240;60256;41568;261664;364352
22-Sep-1993 12:00:00;NaN;116416;735264;1045728;211968;15264;607488;73824;96000;2838944;169664;1612224;1138752;203360;66912;273824;1480544;517920;273824;588512;1993856;961312;3160576;59168;261008;256960;245120
23-Sep-1993 12:00:00;NaN;28368;536032;928256;208128;14976;676192;243168;94272;2592096;165600;1321408;939840;276672;65696;155424;1258112;416480;155424;879456;1797248;818080;2715136;58112;382160;252352;192416
24-Sep-1993 12:00:00;NaN;35776;372832;739936;204384;14688;773760;530880;92576;2374080;162592;1077376;759136;137856;81760;145248;1030784;370816;145248;1043008;1498176;1388224;2286240;57088;350464;247776;183232
25-Sep-1993 12:00:00;NaN;111728;238496;646976;200704;14448;711680;579616;90912;2120736;159648;954688;600608;57696;79840;141824;824480;359872;141824;883232;1239008;1870848;1908288;56032;194448;243328;179648
26-Sep-1993 12:00:00;NaN;216984;310720;575104;216128;14176;609536;441088;125344;1786784;156768;1050368;464704;86912;62816;198400;656384;353184;198400;723104;1020480;2132704;1582400;55040;23712;238976;176416
27-Sep-1993 12:00:00;NaN;140872;511264;461792;308896;13920;471584;297408;121952;1496608;153952;1101824;340128;155040;61120;532096;552576;397152;532096;580992;828992;2310592;1301696;54048;134544;234656;173248
28-Sep-1993 12:00:00;NaN;27040;859040;345024;319616;13680;357728;480992;182272;1252288;151168;964128;244608;120448;99360;813824;465440;387904;813824;638944;699072;2123936;1065792;53056;416448;258624;170144
29-Sep-1993 12:00:00;NaN;22776;1027072;245792;262816;13424;457664;690080;382528;1119136;148448;797184;204768;53376;96544;799552;476128;335488;799552;943552;996096;2024192;878176;52128;812560;252896;167040
